LoyaltyId,PurchaseId,ProductId,PurchasedOn,TotalPrice,RewardPointsAdded,ActivityTypeDisplay,Subject
LOYID_4513,PID_15090,ProdID_15090,2019-01-30,128,22,POS Purchase,Purchased a product In-Store
LOYID_4514,PID_15091,ProdID_15091,2018-01-10,71,23,POS Purchase,Purchased a product In-Store
LOYID_4514,PID_15092,ProdID_15092,2018-04-10,39,47,POS Purchase,Purchased a product In-Store
LOYID_4514,PID_15093,ProdID_15093,2018-11-10,55,33,POS Purchase,Purchased a product In-Store
LOYID_4514,PID_15094,ProdID_15094,2019-01-21,171,43,POS Purchase,Purchased a product In-Store
LOYID_4514,PID_15095,ProdID_15095,2019-02-01,71,26,POS Purchase,Purchased a product In-Store
LOYID_4515,PID_15096,ProdID_15096,2018-02-25,92,22,POS Purchase,Purchased a product In-Store
LOYID_4515,PID_15097,ProdID_15097,2018-09-09,100,25,POS Purchase,Purchased a product In-Store
LOYID_4515,PID_15098,ProdID_15098,2019-01-16,39,45,POS Purchase,Purchased a product In-Store
LOYID_4515,PID_15099,ProdID_15099,2019-01-25,192,41,POS Purchase,Purchased a product In-Store
LOYID_4515,PID_15100,ProdID_15100,2019-02-03,181,44,POS Purchase,Purchased a product In-Store
LOYID_4516,PID_15101,ProdID_15101,2018-08-16,90,32,POS Purchase,Purchased a product In-Store
LOYID_4516,PID_15102,ProdID_15102,2019-01-29,169,44,POS Purchase,Purchased a product In-Store
LOYID_4516,PID_15103,ProdID_15103,2019-02-05,121,48,POS Purchase,Purchased a product In-Store
LOYID_4516,PID_15104,ProdID_15104,2019-02-06,79,24,POS Purchase,Purchased a product In-Store
LOYID_4516,PID_15105,ProdID_15105,2019-02-06,111,23,POS Purchase,Purchased a product In-Store
LOYID_4517,PID_15106,ProdID_15106,2017-08-20,168,32,POS Purchase,Purchased a product In-Store
LOYID_4517,PID_15107,ProdID_15107,2018-09-24,129,35,POS Purchase,Purchased a product In-Store
LOYID_4517,PID_15108,ProdID_15108,2018-12-19,93,47,POS Purchase,Purchased a product In-Store
LOYID_4517,PID_15109,ProdID_15109,2019-01-04,83,43,POS Purchase,Purchased a product In-Store
LOYID_4518,PID_15110,ProdID_15110,2017-03-07,171,34,POS Purchase,Purchased a product In-Store
LOYID_4518,PID_15111,ProdID_15111,2017-08-15,174,44,POS Purchase,Purchased a product In-Store
LOYID_4518,PID_15112,ProdID_15112,2017-11-22,189,30,POS Purchase,Purchased a product In-Store
LOYID_4518,PID_15113,ProdID_15113,2018-10-10,143,20,POS Purchase,Purchased a product In-Store
LOYID_4518,PID_15114,ProdID_15114,2019-01-24,188,42,POS Purchase,Purchased a product In-Store
LOYID_4519,PID_15115,ProdID_15115,2017-08-07,106,36,POS Purchase,Purchased a product In-Store
LOYID_4519,PID_15116,ProdID_15116,2018-02-15,66,40,POS Purchase,Purchased a product In-Store
LOYID_4519,PID_15117,ProdID_15117,2018-09-05,182,45,POS Purchase,Purchased a product In-Store
LOYID_4519,PID_15118,ProdID_15118,2019-01-12,162,42,POS Purchase,Purchased a product In-Store
LOYID_4520,PID_15119,ProdID_15119,2017-04-13,145,47,POS Purchase,Purchased a product In-Store
LOYID_4520,PID_15120,ProdID_15120,2017-12-01,147,43,POS Purchase,Purchased a product In-Store
LOYID_4520,PID_15121,ProdID_15121,2017-12-27,145,31,POS Purchase,Purchased a product In-Store
LOYID_4520,PID_15122,ProdID_15122,2018-03-09,36,37,POS Purchase,Purchased a product In-Store
LOYID_4521,PID_15123,ProdID_15123,2018-05-02,168,36,POS Purchase,Purchased a product In-Store
LOYID_4521,PID_15124,ProdID_15124,2018-09-17,104,25,POS Purchase,Purchased a product In-Store
LOYID_4521,PID_15125,ProdID_15125,2019-02-02,125,36,POS Purchase,Purchased a product In-Store
LOYID_4521,PID_15126,ProdID_15126,2019-02-04,67,39,POS Purchase,Purchased a product In-Store
LOYID_4522,PID_15127,ProdID_15127,2017-11-24,126,48,POS Purchase,Purchased a product In-Store
LOYID_4522,PID_15128,ProdID_15128,2018-04-25,129,35,POS Purchase,Purchased a product In-Store
LOYID_4522,PID_15129,ProdID_15129,2018-04-28,116,41,POS Purchase,Purchased a product In-Store
LOYID_4522,PID_15130,ProdID_15130,2019-01-16,70,24,POS Purchase,Purchased a product In-Store
LOYID_4522,PID_15131,ProdID_15131,2019-01-24,108,37,POS Purchase,Purchased a product In-Store
LOYID_4523,PID_15132,ProdID_15132,2018-01-01,94,41,POS Purchase,Purchased a product In-Store
LOYID_4523,PID_15133,ProdID_15133,2018-03-02,187,31,POS Purchase,Purchased a product In-Store
LOYID_4523,PID_15134,ProdID_15134,2018-07-19,170,24,POS Purchase,Purchased a product In-Store
LOYID_4524,PID_15135,ProdID_15135,2017-07-31,110,28,POS Purchase,Purchased a product In-Store
LOYID_4524,PID_15136,ProdID_15136,2019-01-03,82,21,POS Purchase,Purchased a product In-Store
LOYID_4524,PID_15137,ProdID_15137,2019-01-13,190,22,POS Purchase,Purchased a product In-Store
LOYID_4524,PID_15138,ProdID_15138,2019-01-29,42,47,POS Purchase,Purchased a product In-Store
LOYID_4524,PID_15139,ProdID_15139,2019-01-31,161,29,POS Purchase,Purchased a product In-Store
LOYID_4525,PID_15140,ProdID_15140,2017-04-10,143,41,POS Purchase,Purchased a product In-Store
LOYID_4525,PID_15141,ProdID_15141,2018-01-18,114,20,POS Purchase,Purchased a product In-Store
LOYID_4525,PID_15142,ProdID_15142,2018-08-09,137,46,POS Purchase,Purchased a product In-Store
LOYID_4525,PID_15143,ProdID_15143,2018-11-08,80,45,POS Purchase,Purchased a product In-Store
LOYID_4525,PID_15144,ProdID_15144,2019-01-18,40,39,POS Purchase,Purchased a product In-Store
LOYID_4526,PID_15145,ProdID_15145,2018-02-08,66,42,POS Purchase,Purchased a product In-Store
LOYID_4526,PID_15146,ProdID_15146,2018-09-01,195,45,POS Purchase,Purchased a product In-Store
LOYID_4526,PID_15147,ProdID_15147,2018-09-17,144,42,POS Purchase,Purchased a product In-Store
LOYID_4526,PID_15148,ProdID_15148,2018-11-26,161,36,POS Purchase,Purchased a product In-Store
LOYID_4526,PID_15149,ProdID_15149,2019-01-04,47,27,POS Purchase,Purchased a product In-Store
LOYID_4527,PID_15150,ProdID_15150,2018-09-15,64,42,POS Purchase,Purchased a product In-Store
LOYID_4527,PID_15151,ProdID_15151,2018-10-27,69,42,POS Purchase,Purchased a product In-Store
LOYID_4527,PID_15152,ProdID_15152,2018-11-24,71,45,POS Purchase,Purchased a product In-Store
LOYID_4528,PID_15153,ProdID_15153,2017-01-23,45,22,POS Purchase,Purchased a product In-Store
LOYID_4528,PID_15154,ProdID_15154,2018-05-10,149,25,POS Purchase,Purchased a product In-Store
LOYID_4528,PID_15155,ProdID_15155,2018-05-10,64,27,POS Purchase,Purchased a product In-Store
LOYID_4528,PID_15156,ProdID_15156,2018-12-25,61,22,POS Purchase,Purchased a product In-Store
LOYID_4528,PID_15157,ProdID_15157,2019-01-02,168,29,POS Purchase,Purchased a product In-Store
LOYID_4529,PID_15158,ProdID_15158,2018-04-30,86,41,POS Purchase,Purchased a product In-Store
LOYID_4529,PID_15159,ProdID_15159,2018-12-13,75,20,POS Purchase,Purchased a product In-Store
LOYID_4529,PID_15160,ProdID_15160,2019-01-03,70,24,POS Purchase,Purchased a product In-Store
LOYID_4529,PID_15161,ProdID_15161,2019-01-29,137,35,POS Purchase,Purchased a product In-Store
LOYID_4530,PID_15162,ProdID_15162,2018-12-29,65,49,POS Purchase,Purchased a product In-Store
LOYID_4530,PID_15163,ProdID_15163,2019-02-04,32,46,POS Purchase,Purchased a product In-Store
LOYID_4530,PID_15164,ProdID_15164,2019-02-06,133,33,POS Purchase,Purchased a product In-Store
LOYID_4530,PID_15165,ProdID_15165,2019-02-06,149,44,POS Purchase,Purchased a product In-Store
LOYID_4530,PID_15166,ProdID_15166,2019-02-06,31,46,POS Purchase,Purchased a product In-Store
LOYID_4531,PID_15167,ProdID_15167,2018-09-30,41,26,POS Purchase,Purchased a product In-Store
LOYID_4531,PID_15168,ProdID_15168,2018-12-31,91,45,POS Purchase,Purchased a product In-Store
LOYID_4531,PID_15169,ProdID_15169,2019-01-21,120,32,POS Purchase,Purchased a product In-Store
LOYID_4531,PID_15170,ProdID_15170,2019-01-29,113,49,POS Purchase,Purchased a product In-Store
LOYID_4531,PID_15171,ProdID_15171,2019-02-02,71,21,POS Purchase,Purchased a product In-Store
LOYID_4532,PID_15172,ProdID_15172,2019-01-14,87,27,POS Purchase,Purchased a product In-Store
LOYID_4532,PID_15173,ProdID_15173,2019-01-17,55,30,POS Purchase,Purchased a product In-Store
LOYID_4532,PID_15174,ProdID_15174,2019-01-21,54,44,POS Purchase,Purchased a product In-Store
LOYID_4532,PID_15175,ProdID_15175,2019-02-06,182,37,POS Purchase,Purchased a product In-Store
LOYID_4533,PID_15176,ProdID_15176,2017-06-05,153,21,POS Purchase,Purchased a product In-Store
LOYID_4533,PID_15177,ProdID_15177,2018-02-20,156,25,POS Purchase,Purchased a product In-Store
LOYID_4533,PID_15178,ProdID_15178,2018-04-27,73,29,POS Purchase,Purchased a product In-Store
LOYID_4534,PID_15179,ProdID_15179,2018-09-16,71,28,POS Purchase,Purchased a product In-Store
LOYID_4534,PID_15180,ProdID_15180,2019-02-03,155,35,POS Purchase,Purchased a product In-Store
LOYID_4534,PID_15181,ProdID_15181,2019-02-06,93,38,POS Purchase,Purchased a product In-Store
LOYID_4534,PID_15182,ProdID_15182,2019-02-06,59,33,POS Purchase,Purchased a product In-Store
LOYID_4535,PID_15183,ProdID_15183,2017-04-21,109,22,POS Purchase,Purchased a product In-Store
LOYID_4535,PID_15184,ProdID_15184,2018-08-18,124,27,POS Purchase,Purchased a product In-Store
LOYID_4535,PID_15185,ProdID_15185,2018-10-25,67,30,POS Purchase,Purchased a product In-Store
LOYID_4535,PID_15186,ProdID_15186,2018-11-17,182,46,POS Purchase,Purchased a product In-Store
LOYID_4536,PID_15187,ProdID_15187,2018-10-23,87,25,POS Purchase,Purchased a product In-Store
LOYID_4536,PID_15188,ProdID_15188,2018-12-29,87,21,POS Purchase,Purchased a product In-Store
LOYID_4536,PID_15189,ProdID_15189,2019-01-29,56,48,POS Purchase,Purchased a product In-Store
LOYID_4536,PID_15190,ProdID_15190,2019-01-29,125,21,POS Purchase,Purchased a product In-Store
LOYID_4537,PID_15191,ProdID_15191,2017-10-20,105,31,POS Purchase,Purchased a product In-Store
LOYID_4537,PID_15192,ProdID_15192,2018-05-30,108,42,POS Purchase,Purchased a product In-Store
LOYID_4537,PID_15193,ProdID_15193,2019-01-22,165,26,POS Purchase,Purchased a product In-Store
LOYID_4538,PID_15194,ProdID_15194,2017-07-27,121,30,POS Purchase,Purchased a product In-Store
LOYID_4538,PID_15195,ProdID_15195,2017-08-22,176,38,POS Purchase,Purchased a product In-Store
LOYID_4538,PID_15196,ProdID_15196,2018-03-14,54,41,POS Purchase,Purchased a product In-Store
LOYID_4538,PID_15197,ProdID_15197,2018-07-28,58,20,POS Purchase,Purchased a product In-Store
LOYID_4538,PID_15198,ProdID_15198,2018-11-12,109,42,POS Purchase,Purchased a product In-Store
LOYID_4539,PID_15199,ProdID_15199,2017-05-03,136,32,POS Purchase,Purchased a product In-Store
LOYID_4539,PID_15200,ProdID_15200,2017-09-01,112,39,POS Purchase,Purchased a product In-Store
LOYID_4539,PID_15201,ProdID_15201,2017-12-26,142,35,POS Purchase,Purchased a product In-Store
LOYID_4539,PID_15202,ProdID_15202,2018-10-17,77,41,POS Purchase,Purchased a product In-Store
LOYID_4540,PID_15203,ProdID_15203,2017-10-19,60,39,POS Purchase,Purchased a product In-Store
LOYID_4540,PID_15204,ProdID_15204,2018-06-16,136,28,POS Purchase,Purchased a product In-Store
LOYID_4540,PID_15205,ProdID_15205,2018-12-09,132,46,POS Purchase,Purchased a product In-Store
LOYID_4540,PID_15206,ProdID_15206,2019-01-11,49,32,POS Purchase,Purchased a product In-Store
LOYID_4541,PID_15207,ProdID_15207,2018-09-25,116,39,POS Purchase,Purchased a product In-Store
LOYID_4541,PID_15208,ProdID_15208,2018-10-06,124,46,POS Purchase,Purchased a product In-Store
LOYID_4541,PID_15209,ProdID_15209,2018-10-07,98,41,POS Purchase,Purchased a product In-Store
LOYID_4541,PID_15210,ProdID_15210,2018-10-31,130,31,POS Purchase,Purchased a product In-Store
LOYID_4541,PID_15211,ProdID_15211,2018-11-20,156,33,POS Purchase,Purchased a product In-Store
LOYID_4542,PID_15212,ProdID_15212,2017-12-08,103,32,POS Purchase,Purchased a product In-Store
LOYID_4542,PID_15213,ProdID_15213,2018-07-05,149,27,POS Purchase,Purchased a product In-Store
LOYID_4542,PID_15214,ProdID_15214,2018-08-31,175,47,POS Purchase,Purchased a product In-Store
LOYID_4542,PID_15215,ProdID_15215,2018-12-09,33,42,POS Purchase,Purchased a product In-Store
LOYID_4542,PID_15216,ProdID_15216,2019-01-10,112,32,POS Purchase,Purchased a product In-Store
LOYID_4543,PID_15217,ProdID_15217,2018-01-22,63,47,POS Purchase,Purchased a product In-Store
LOYID_4543,PID_15218,ProdID_15218,2018-06-06,186,25,POS Purchase,Purchased a product In-Store
LOYID_4543,PID_15219,ProdID_15219,2018-06-07,132,49,POS Purchase,Purchased a product In-Store
LOYID_4543,PID_15220,ProdID_15220,2018-06-28,179,47,POS Purchase,Purchased a product In-Store
LOYID_4543,PID_15221,ProdID_15221,2018-08-03,86,21,POS Purchase,Purchased a product In-Store
LOYID_4544,PID_15222,ProdID_15222,2018-06-26,75,32,POS Purchase,Purchased a product In-Store
LOYID_4544,PID_15223,ProdID_15223,2018-08-07,178,38,POS Purchase,Purchased a product In-Store
LOYID_4544,PID_15224,ProdID_15224,2018-08-10,140,39,POS Purchase,Purchased a product In-Store
LOYID_4544,PID_15225,ProdID_15225,2019-01-13,183,31,POS Purchase,Purchased a product In-Store
LOYID_4545,PID_15226,ProdID_15226,2017-12-22,142,46,POS Purchase,Purchased a product In-Store
LOYID_4545,PID_15227,ProdID_15227,2017-12-26,137,28,POS Purchase,Purchased a product In-Store
LOYID_4545,PID_15228,ProdID_15228,2018-05-12,160,43,POS Purchase,Purchased a product In-Store
LOYID_4545,PID_15229,ProdID_15229,2018-06-25,78,40,POS Purchase,Purchased a product In-Store
LOYID_4546,PID_15230,ProdID_15230,2017-07-29,190,23,POS Purchase,Purchased a product In-Store
LOYID_4546,PID_15231,ProdID_15231,2018-10-17,104,39,POS Purchase,Purchased a product In-Store
LOYID_4546,PID_15232,ProdID_15232,2018-11-16,142,36,POS Purchase,Purchased a product In-Store
LOYID_4546,PID_15233,ProdID_15233,2018-11-25,103,36,POS Purchase,Purchased a product In-Store
LOYID_4547,PID_15234,ProdID_15234,2017-03-02,114,40,POS Purchase,Purchased a product In-Store
LOYID_4547,PID_15235,ProdID_15235,2018-09-05,120,24,POS Purchase,Purchased a product In-Store
LOYID_4547,PID_15236,ProdID_15236,2018-12-28,95,39,POS Purchase,Purchased a product In-Store
LOYID_4548,PID_15237,ProdID_15237,2017-07-31,67,30,POS Purchase,Purchased a product In-Store
LOYID_4548,PID_15238,ProdID_15238,2017-10-30,85,37,POS Purchase,Purchased a product In-Store
LOYID_4548,PID_15239,ProdID_15239,2019-01-06,55,25,POS Purchase,Purchased a product In-Store
LOYID_4548,PID_15240,ProdID_15240,2019-01-31,110,20,POS Purchase,Purchased a product In-Store
LOYID_4549,PID_15241,ProdID_15241,2017-07-03,112,34,POS Purchase,Purchased a product In-Store
LOYID_4549,PID_15242,ProdID_15242,2017-12-16,98,36,POS Purchase,Purchased a product In-Store
LOYID_4549,PID_15243,ProdID_15243,2018-11-02,181,31,POS Purchase,Purchased a product In-Store
LOYID_4549,PID_15244,ProdID_15244,2018-12-12,162,40,POS Purchase,Purchased a product In-Store
LOYID_4549,PID_15245,ProdID_15245,2019-01-07,139,33,POS Purchase,Purchased a product In-Store
LOYID_4550,PID_15246,ProdID_15246,2018-01-19,190,25,POS Purchase,Purchased a product In-Store
LOYID_4550,PID_15247,ProdID_15247,2018-03-20,61,34,POS Purchase,Purchased a product In-Store
LOYID_4550,PID_15248,ProdID_15248,2019-01-08,115,31,POS Purchase,Purchased a product In-Store
LOYID_4550,PID_15249,ProdID_15249,2019-01-26,166,33,POS Purchase,Purchased a product In-Store
LOYID_4551,PID_15250,ProdID_15250,2017-12-15,37,30,POS Purchase,Purchased a product In-Store
LOYID_4551,PID_15251,ProdID_15251,2019-01-25,149,36,POS Purchase,Purchased a product In-Store
LOYID_4551,PID_15252,ProdID_15252,2019-02-05,54,44,POS Purchase,Purchased a product In-Store
LOYID_4552,PID_15253,ProdID_15253,2017-09-26,107,28,POS Purchase,Purchased a product In-Store
LOYID_4552,PID_15254,ProdID_15254,2018-08-15,148,45,POS Purchase,Purchased a product In-Store
LOYID_4552,PID_15255,ProdID_15255,2018-09-30,136,48,POS Purchase,Purchased a product In-Store
LOYID_4552,PID_15256,ProdID_15256,2018-12-27,110,40,POS Purchase,Purchased a product In-Store
LOYID_4553,PID_15257,ProdID_15257,2019-01-22,147,39,POS Purchase,Purchased a product In-Store
LOYID_4553,PID_15258,ProdID_15258,2019-01-30,184,23,POS Purchase,Purchased a product In-Store
LOYID_4553,PID_15259,ProdID_15259,2019-02-03,132,47,POS Purchase,Purchased a product In-Store
LOYID_4553,PID_15260,ProdID_15260,2019-02-03,133,43,POS Purchase,Purchased a product In-Store
LOYID_4554,PID_15261,ProdID_15261,2019-01-21,40,43,POS Purchase,Purchased a product In-Store
LOYID_4554,PID_15262,ProdID_15262,2019-02-01,44,39,POS Purchase,Purchased a product In-Store
LOYID_4554,PID_15263,ProdID_15263,2019-02-02,92,31,POS Purchase,Purchased a product In-Store
LOYID_4554,PID_15264,ProdID_15264,2019-02-06,171,39,POS Purchase,Purchased a product In-Store
LOYID_4554,PID_15265,ProdID_15265,2019-02-06,73,40,POS Purchase,Purchased a product In-Store
LOYID_4555,PID_15266,ProdID_15266,2017-09-18,41,20,POS Purchase,Purchased a product In-Store
LOYID_4555,PID_15267,ProdID_15267,2018-12-28,37,49,POS Purchase,Purchased a product In-Store
LOYID_4555,PID_15268,ProdID_15268,2019-01-25,122,33,POS Purchase,Purchased a product In-Store
LOYID_4556,PID_15269,ProdID_15269,2017-10-13,128,23,POS Purchase,Purchased a product In-Store
LOYID_4556,PID_15270,ProdID_15270,2018-09-24,159,27,POS Purchase,Purchased a product In-Store
LOYID_4556,PID_15271,ProdID_15271,2018-10-10,36,21,POS Purchase,Purchased a product In-Store
LOYID_4556,PID_15272,ProdID_15272,2018-10-12,40,26,POS Purchase,Purchased a product In-Store
LOYID_4556,PID_15273,ProdID_15273,2018-10-15,185,20,POS Purchase,Purchased a product In-Store
LOYID_4557,PID_15274,ProdID_15274,2017-08-29,181,48,POS Purchase,Purchased a product In-Store
LOYID_4557,PID_15275,ProdID_15275,2018-11-16,124,34,POS Purchase,Purchased a product In-Store
LOYID_4557,PID_15276,ProdID_15276,2019-02-05,184,40,POS Purchase,Purchased a product In-Store
LOYID_4557,PID_15277,ProdID_15277,2019-02-05,98,46,POS Purchase,Purchased a product In-Store
LOYID_4558,PID_15278,ProdID_15278,2018-02-15,63,38,POS Purchase,Purchased a product In-Store
LOYID_4558,PID_15279,ProdID_15279,2018-04-25,92,24,POS Purchase,Purchased a product In-Store
LOYID_4558,PID_15280,ProdID_15280,2018-12-21,104,31,POS Purchase,Purchased a product In-Store
LOYID_4558,PID_15281,ProdID_15281,2019-01-02,130,23,POS Purchase,Purchased a product In-Store
LOYID_4558,PID_15282,ProdID_15282,2019-01-06,147,26,POS Purchase,Purchased a product In-Store
LOYID_4559,PID_15283,ProdID_15283,2018-04-30,52,36,POS Purchase,Purchased a product In-Store
LOYID_4559,PID_15284,ProdID_15284,2018-07-14,137,37,POS Purchase,Purchased a product In-Store
LOYID_4559,PID_15285,ProdID_15285,2019-01-27,190,25,POS Purchase,Purchased a product In-Store
LOYID_4560,PID_15286,ProdID_15286,2018-12-17,65,37,POS Purchase,Purchased a product In-Store
LOYID_4560,PID_15287,ProdID_15287,2019-01-09,122,24,POS Purchase,Purchased a product In-Store
LOYID_4560,PID_15288,ProdID_15288,2019-01-11,65,36,POS Purchase,Purchased a product In-Store
LOYID_4560,PID_15289,ProdID_15289,2019-02-03,183,44,POS Purchase,Purchased a product In-Store
LOYID_4560,PID_15290,ProdID_15290,2019-02-04,145,41,POS Purchase,Purchased a product In-Store
LOYID_4561,PID_15291,ProdID_15291,2017-09-02,64,23,POS Purchase,Purchased a product In-Store
LOYID_4561,PID_15292,ProdID_15292,2018-08-08,187,28,POS Purchase,Purchased a product In-Store
LOYID_4561,PID_15293,ProdID_15293,2018-08-14,175,29,POS Purchase,Purchased a product In-Store
LOYID_4562,PID_15294,ProdID_15294,2018-09-09,105,42,POS Purchase,Purchased a product In-Store
LOYID_4562,PID_15295,ProdID_15295,2018-11-06,133,40,POS Purchase,Purchased a product In-Store
LOYID_4562,PID_15296,ProdID_15296,2019-01-19,159,27,POS Purchase,Purchased a product In-Store
LOYID_4563,PID_15297,ProdID_15297,2017-03-01,185,40,POS Purchase,Purchased a product In-Store
LOYID_4563,PID_15298,ProdID_15298,2018-09-30,104,38,POS Purchase,Purchased a product In-Store
LOYID_4563,PID_15299,ProdID_15299,2018-10-08,161,36,POS Purchase,Purchased a product In-Store
LOYID_4564,PID_15300,ProdID_15300,2017-06-26,116,41,POS Purchase,Purchased a product In-Store
LOYID_4564,PID_15301,ProdID_15301,2017-11-12,146,34,POS Purchase,Purchased a product In-Store
LOYID_4564,PID_15302,ProdID_15302,2019-01-10,195,24,POS Purchase,Purchased a product In-Store
LOYID_4565,PID_15303,ProdID_15303,2019-01-17,30,34,POS Purchase,Purchased a product In-Store
LOYID_4565,PID_15304,ProdID_15304,2019-01-28,90,28,POS Purchase,Purchased a product In-Store
LOYID_4565,PID_15305,ProdID_15305,2019-01-31,126,22,POS Purchase,Purchased a product In-Store
LOYID_4566,PID_15306,ProdID_15306,2019-01-05,152,42,POS Purchase,Purchased a product In-Store
LOYID_4566,PID_15307,ProdID_15307,2019-01-24,127,48,POS Purchase,Purchased a product In-Store
LOYID_4566,PID_15308,ProdID_15308,2019-02-06,47,48,POS Purchase,Purchased a product In-Store
LOYID_4567,PID_15309,ProdID_15309,2017-03-07,116,31,POS Purchase,Purchased a product In-Store
LOYID_4567,PID_15310,ProdID_15310,2018-12-05,147,32,POS Purchase,Purchased a product In-Store
LOYID_4567,PID_15311,ProdID_15311,2019-01-02,130,31,POS Purchase,Purchased a product In-Store
LOYID_4567,PID_15312,ProdID_15312,2019-01-17,119,31,POS Purchase,Purchased a product In-Store
LOYID_4567,PID_15313,ProdID_15313,2019-02-05,145,33,POS Purchase,Purchased a product In-Store
LOYID_4568,PID_15314,ProdID_15314,2017-02-24,68,21,POS Purchase,Purchased a product In-Store
LOYID_4568,PID_15315,ProdID_15315,2017-09-27,41,46,POS Purchase,Purchased a product In-Store
LOYID_4568,PID_15316,ProdID_15316,2017-11-23,174,35,POS Purchase,Purchased a product In-Store
LOYID_4569,PID_15317,ProdID_15317,2017-08-23,117,37,POS Purchase,Purchased a product In-Store
LOYID_4569,PID_15318,ProdID_15318,2018-08-29,195,24,POS Purchase,Purchased a product In-Store
LOYID_4569,PID_15319,ProdID_15319,2018-11-03,128,28,POS Purchase,Purchased a product In-Store
LOYID_4569,PID_15320,ProdID_15320,2019-01-19,174,30,POS Purchase,Purchased a product In-Store
LOYID_4569,PID_15321,ProdID_15321,2019-01-23,174,24,POS Purchase,Purchased a product In-Store
LOYID_4570,PID_15322,ProdID_15322,2018-03-17,129,39,POS Purchase,Purchased a product In-Store
LOYID_4570,PID_15323,ProdID_15323,2018-06-18,172,41,POS Purchase,Purchased a product In-Store
LOYID_4570,PID_15324,ProdID_15324,2018-07-09,106,49,POS Purchase,Purchased a product In-Store
LOYID_4571,PID_15325,ProdID_15325,2017-07-21,38,32,POS Purchase,Purchased a product In-Store
LOYID_4571,PID_15326,ProdID_15326,2017-10-13,194,39,POS Purchase,Purchased a product In-Store
LOYID_4571,PID_15327,ProdID_15327,2018-01-30,157,23,POS Purchase,Purchased a product In-Store
LOYID_4571,PID_15328,ProdID_15328,2018-03-28,83,40,POS Purchase,Purchased a product In-Store
LOYID_4571,PID_15329,ProdID_15329,2018-10-15,78,29,POS Purchase,Purchased a product In-Store
LOYID_4572,PID_15330,ProdID_15330,2018-08-24,156,39,POS Purchase,Purchased a product In-Store
LOYID_4572,PID_15331,ProdID_15331,2018-10-16,48,39,POS Purchase,Purchased a product In-Store
LOYID_4572,PID_15332,ProdID_15332,2018-10-23,48,36,POS Purchase,Purchased a product In-Store
LOYID_4573,PID_15333,ProdID_15333,2017-04-17,143,40,POS Purchase,Purchased a product In-Store
LOYID_4573,PID_15334,ProdID_15334,2018-03-11,193,35,POS Purchase,Purchased a product In-Store
LOYID_4573,PID_15335,ProdID_15335,2018-06-14,167,38,POS Purchase,Purchased a product In-Store
LOYID_4573,PID_15336,ProdID_15336,2018-12-14,33,27,POS Purchase,Purchased a product In-Store
LOYID_4574,PID_15337,ProdID_15337,2017-03-14,41,35,POS Purchase,Purchased a product In-Store
LOYID_4574,PID_15338,ProdID_15338,2017-12-31,69,21,POS Purchase,Purchased a product In-Store
LOYID_4574,PID_15339,ProdID_15339,2018-08-18,98,44,POS Purchase,Purchased a product In-Store
LOYID_4574,PID_15340,ProdID_15340,2018-11-21,80,31,POS Purchase,Purchased a product In-Store
LOYID_4575,PID_15341,ProdID_15341,2017-07-05,64,35,POS Purchase,Purchased a product In-Store
LOYID_4575,PID_15342,ProdID_15342,2017-11-30,130,47,POS Purchase,Purchased a product In-Store
LOYID_4575,PID_15343,ProdID_15343,2018-06-20,170,45,POS Purchase,Purchased a product In-Store
LOYID_4575,PID_15344,ProdID_15344,2018-12-13,32,41,POS Purchase,Purchased a product In-Store
LOYID_4576,PID_15345,ProdID_15345,2018-01-09,92,46,POS Purchase,Purchased a product In-Store
LOYID_4576,PID_15346,ProdID_15346,2018-06-05,160,38,POS Purchase,Purchased a product In-Store
LOYID_4576,PID_15347,ProdID_15347,2018-07-12,138,26,POS Purchase,Purchased a product In-Store
LOYID_4576,PID_15348,ProdID_15348,2018-08-14,166,42,POS Purchase,Purchased a product In-Store
LOYID_4577,PID_15349,ProdID_15349,2018-08-09,158,29,POS Purchase,Purchased a product In-Store
LOYID_4577,PID_15350,ProdID_15350,2018-09-22,88,20,POS Purchase,Purchased a product In-Store
LOYID_4577,PID_15351,ProdID_15351,2018-12-05,167,37,POS Purchase,Purchased a product In-Store
LOYID_4577,PID_15352,ProdID_15352,2019-01-06,146,34,POS Purchase,Purchased a product In-Store
LOYID_4578,PID_15353,ProdID_15353,2017-06-24,120,22,POS Purchase,Purchased a product In-Store
LOYID_4578,PID_15354,ProdID_15354,2018-01-10,31,38,POS Purchase,Purchased a product In-Store
LOYID_4578,PID_15355,ProdID_15355,2018-07-25,172,26,POS Purchase,Purchased a product In-Store
LOYID_4579,PID_15356,ProdID_15356,2017-02-11,163,37,POS Purchase,Purchased a product In-Store
LOYID_4579,PID_15357,ProdID_15357,2017-12-07,105,38,POS Purchase,Purchased a product In-Store
LOYID_4579,PID_15358,ProdID_15358,2018-02-12,124,41,POS Purchase,Purchased a product In-Store
LOYID_4580,PID_15359,ProdID_15359,2018-03-28,135,46,POS Purchase,Purchased a product In-Store
LOYID_4580,PID_15360,ProdID_15360,2018-11-25,106,30,POS Purchase,Purchased a product In-Store
LOYID_4580,PID_15361,ProdID_15361,2019-02-01,95,28,POS Purchase,Purchased a product In-Store
LOYID_4581,PID_15362,ProdID_15362,2017-05-18,113,48,POS Purchase,Purchased a product In-Store
