ReviewId,UserId,ReviewText,ActivityTypeDisplay,ReviewRating,ReviewDate
REVWID_17463,CNTID_5116,The shipment was delayed,WebsiteReview,2,1/30/2019
REVWID_17464,CNTID_5116,The shipment was delayed,WebsiteReview,2,1/30/2019
REVWID_17465,CNTID_5116,The shipment was delayed,WebsiteReview,2,1/30/2019
REVWID_17466,CNTID_5117,Product is available only in limited colors,WebsiteReview,3,5/25/2018
REVWID_17467,CNTID_5117,The shipment was delayed,WebsiteReview,2,8/1/2018
REVWID_17468,CNTID_5117,The shipment was delayed,WebsiteReview,2,8/25/2018
REVWID_17469,CNTID_5117,Satisfied with my product,WebsiteReview,4,1/14/2019
REVWID_17470,CNTID_5117,Satisfied with my product,WebsiteReview,4,1/19/2019
REVWID_17471,CNTID_5118,Satisfied with my product,WebsiteReview,4,7/15/2018
REVWID_17472,CNTID_5118,The shipment was delayed,WebsiteReview,2,10/11/2018
REVWID_17473,CNTID_5118,Affordable prices and good quality products,WebsiteReview,5,1/5/2019
REVWID_17474,CNTID_5118,The shipment was delayed,WebsiteReview,2,1/14/2019
REVWID_17475,CNTID_5119,Product is available only in limited colors,WebsiteReview,3,10/16/2018
REVWID_17476,CNTID_5119,The shipment was delayed,WebsiteReview,2,12/12/2018
REVWID_17477,CNTID_5119,Affordable prices and good quality products,WebsiteReview,5,1/24/2019
REVWID_17478,CNTID_5119,The shipment was delayed,WebsiteReview,2,2/5/2019
REVWID_17479,CNTID_5120,Product is available only in limited colors,WebsiteReview,3,9/7/2018
REVWID_17480,CNTID_5120,The shipment was delayed,WebsiteReview,2,11/1/2018
REVWID_17481,CNTID_5120,Satisfied with my product,WebsiteReview,4,12/3/2018
REVWID_17482,CNTID_5121,The shipment was delayed,WebsiteReview,2,3/11/2018
REVWID_17483,CNTID_5121,Satisfied with my product,WebsiteReview,4,5/20/2018
REVWID_17484,CNTID_5121,Affordable prices and good quality products,WebsiteReview,5,12/14/2018
REVWID_17485,CNTID_5121,The shipment was delayed,WebsiteReview,2,1/15/2019
REVWID_17486,CNTID_5121,The shipment was delayed,WebsiteReview,2,1/18/2019
REVWID_17487,CNTID_5122,Satisfied with my product,WebsiteReview,4,3/16/2018
REVWID_17488,CNTID_5122,Product is available only in limited colors,WebsiteReview,3,10/12/2018
REVWID_17489,CNTID_5122,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_17490,CNTID_5122,Affordable prices and good quality products,WebsiteReview,5,2/2/2019
REVWID_17491,CNTID_5123,Satisfied with my product,WebsiteReview,4,8/24/2018
REVWID_17492,CNTID_5123,The shipment was delayed,WebsiteReview,2,10/24/2018
REVWID_17493,CNTID_5123,Satisfied with my product,WebsiteReview,4,12/10/2018
REVWID_17494,CNTID_5123,Product is available only in limited colors,WebsiteReview,3,1/21/2019
REVWID_17495,CNTID_5123,Product is available only in limited colors,WebsiteReview,3,1/29/2019
REVWID_17496,CNTID_5124,Product is available only in limited colors,WebsiteReview,3,11/14/2018
REVWID_17497,CNTID_5124,The shipment was delayed,WebsiteReview,2,1/19/2019
REVWID_17498,CNTID_5124,Satisfied with my product,WebsiteReview,4,1/31/2019
REVWID_17499,CNTID_5125,Satisfied with my product,WebsiteReview,4,9/18/2018
REVWID_17500,CNTID_5125,The shipment was delayed,WebsiteReview,2,1/8/2019
REVWID_17501,CNTID_5125,Satisfied with my product,WebsiteReview,4,1/10/2019
REVWID_17502,CNTID_5125,Satisfied with my product,WebsiteReview,4,1/17/2019
REVWID_17503,CNTID_5125,The shipment was delayed,WebsiteReview,2,1/31/2019
REVWID_17504,CNTID_5126,Satisfied with my product,WebsiteReview,4,5/8/2018
REVWID_17505,CNTID_5126,Satisfied with my product,WebsiteReview,4,1/23/2019
REVWID_17506,CNTID_5126,Affordable prices and good quality products,WebsiteReview,5,1/28/2019
REVWID_17507,CNTID_5126,Product is available only in limited colors,WebsiteReview,3,1/31/2019
REVWID_17508,CNTID_5126,Affordable prices and good quality products,WebsiteReview,5,2/2/2019
REVWID_17509,CNTID_5127,The shipment was delayed,WebsiteReview,2,8/3/2018
REVWID_17510,CNTID_5127,The shipment was delayed,WebsiteReview,2,10/25/2018
REVWID_17511,CNTID_5127,Affordable prices and good quality products,WebsiteReview,5,1/13/2019
REVWID_17512,CNTID_5127,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_17513,CNTID_5127,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_17514,CNTID_5128,Satisfied with my product,WebsiteReview,4,10/16/2018
REVWID_17515,CNTID_5128,Affordable prices and good quality products,WebsiteReview,5,10/23/2018
REVWID_17516,CNTID_5128,Satisfied with my product,WebsiteReview,4,12/12/2018
REVWID_17517,CNTID_5129,The shipment was delayed,WebsiteReview,2,7/28/2018
REVWID_17518,CNTID_5129,Product is available only in limited colors,WebsiteReview,3,10/19/2018
REVWID_17519,CNTID_5129,Product is available only in limited colors,WebsiteReview,3,12/3/2018
REVWID_17520,CNTID_5130,Affordable prices and good quality products,WebsiteReview,5,10/16/2018
REVWID_17521,CNTID_5130,Satisfied with my product,WebsiteReview,4,12/9/2018
REVWID_17522,CNTID_5130,The shipment was delayed,WebsiteReview,2,1/26/2019
REVWID_17523,CNTID_5130,Satisfied with my product,WebsiteReview,4,2/4/2019
REVWID_17524,CNTID_5131,Satisfied with my product,WebsiteReview,4,10/21/2018
REVWID_17525,CNTID_5131,Satisfied with my product,WebsiteReview,4,1/8/2019
REVWID_17526,CNTID_5131,Product is available only in limited colors,WebsiteReview,3,1/16/2019
REVWID_17527,CNTID_5131,Affordable prices and good quality products,WebsiteReview,5,1/18/2019
REVWID_17528,CNTID_5131,Satisfied with my product,WebsiteReview,4,1/31/2019
REVWID_17529,CNTID_5132,The shipment was delayed,WebsiteReview,2,2/3/2018
REVWID_17530,CNTID_5132,The shipment was delayed,WebsiteReview,2,2/21/2018
REVWID_17531,CNTID_5132,Product is available only in limited colors,WebsiteReview,3,7/6/2018
REVWID_17532,CNTID_5132,Product is available only in limited colors,WebsiteReview,3,7/26/2018
REVWID_17533,CNTID_5132,Affordable prices and good quality products,WebsiteReview,5,11/13/2018
REVWID_17534,CNTID_5133,The shipment was delayed,WebsiteReview,2,11/3/2018
REVWID_17535,CNTID_5133,The shipment was delayed,WebsiteReview,2,12/11/2018
REVWID_17536,CNTID_5133,Affordable prices and good quality products,WebsiteReview,5,12/26/2018
REVWID_17537,CNTID_5133,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_17538,CNTID_5133,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_17539,CNTID_5134,Satisfied with my product,WebsiteReview,4,12/20/2018
REVWID_17540,CNTID_5134,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_17541,CNTID_5134,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_17542,CNTID_5134,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_17543,CNTID_5134,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_17544,CNTID_5135,Satisfied with my product,WebsiteReview,4,11/21/2018
REVWID_17545,CNTID_5135,Product is available only in limited colors,WebsiteReview,3,12/13/2018
REVWID_17546,CNTID_5135,Product is available only in limited colors,WebsiteReview,3,1/25/2019
REVWID_17547,CNTID_5135,Affordable prices and good quality products,WebsiteReview,5,1/26/2019
REVWID_17548,CNTID_5135,Affordable prices and good quality products,WebsiteReview,5,1/28/2019
REVWID_17549,CNTID_5136,Satisfied with my product,WebsiteReview,4,7/24/2018
REVWID_17550,CNTID_5136,The shipment was delayed,WebsiteReview,2,1/25/2019
REVWID_17551,CNTID_5136,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_17552,CNTID_5136,The shipment was delayed,WebsiteReview,2,1/30/2019
REVWID_17553,CNTID_5136,Affordable prices and good quality products,WebsiteReview,5,2/2/2019
REVWID_17554,CNTID_5137,Satisfied with my product,WebsiteReview,4,3/29/2018
REVWID_17555,CNTID_5137,Product is available only in limited colors,WebsiteReview,3,7/9/2018
REVWID_17556,CNTID_5137,Product is available only in limited colors,WebsiteReview,3,11/12/2018
REVWID_17557,CNTID_5137,Affordable prices and good quality products,WebsiteReview,5,1/2/2019
REVWID_17558,CNTID_5138,Affordable prices and good quality products,WebsiteReview,5,10/8/2018
REVWID_17559,CNTID_5138,The shipment was delayed,WebsiteReview,2,12/30/2018
REVWID_17560,CNTID_5138,Product is available only in limited colors,WebsiteReview,3,1/5/2019
REVWID_17561,CNTID_5139,The shipment was delayed,WebsiteReview,2,9/4/2018
REVWID_17562,CNTID_5139,Affordable prices and good quality products,WebsiteReview,5,12/18/2018
REVWID_17563,CNTID_5139,The shipment was delayed,WebsiteReview,2,1/23/2019
REVWID_17564,CNTID_5139,Satisfied with my product,WebsiteReview,4,2/4/2019
REVWID_17565,CNTID_5139,The shipment was delayed,WebsiteReview,2,2/4/2019
REVWID_17566,CNTID_5140,The shipment was delayed,WebsiteReview,2,11/12/2018
REVWID_17567,CNTID_5140,The shipment was delayed,WebsiteReview,2,11/15/2018
REVWID_17568,CNTID_5140,Satisfied with my product,WebsiteReview,4,12/23/2018
REVWID_17569,CNTID_5141,Product is available only in limited colors,WebsiteReview,3,8/21/2018
REVWID_17570,CNTID_5141,Product is available only in limited colors,WebsiteReview,3,10/1/2018
REVWID_17571,CNTID_5141,Satisfied with my product,WebsiteReview,4,12/23/2018
REVWID_17572,CNTID_5141,Satisfied with my product,WebsiteReview,4,1/9/2019
REVWID_17573,CNTID_5142,Satisfied with my product,WebsiteReview,4,2/2/2019
REVWID_17574,CNTID_5142,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_17575,CNTID_5142,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_17576,CNTID_5143,Affordable prices and good quality products,WebsiteReview,5,1/11/2018
REVWID_17577,CNTID_5143,The shipment was delayed,WebsiteReview,2,3/12/2018
REVWID_17578,CNTID_5143,Affordable prices and good quality products,WebsiteReview,5,11/24/2018
REVWID_17579,CNTID_5143,Satisfied with my product,WebsiteReview,4,12/16/2018
REVWID_17580,CNTID_5144,The shipment was delayed,WebsiteReview,2,5/31/2018
REVWID_17581,CNTID_5144,Satisfied with my product,WebsiteReview,4,7/28/2018
REVWID_17582,CNTID_5144,Affordable prices and good quality products,WebsiteReview,5,12/6/2018
REVWID_17583,CNTID_5144,Satisfied with my product,WebsiteReview,4,1/5/2019
REVWID_17584,CNTID_5145,Product is available only in limited colors,WebsiteReview,3,8/10/2018
REVWID_17585,CNTID_5145,Product is available only in limited colors,WebsiteReview,3,9/20/2018
REVWID_17586,CNTID_5145,Affordable prices and good quality products,WebsiteReview,5,12/18/2018
REVWID_17587,CNTID_5145,Product is available only in limited colors,WebsiteReview,3,1/27/2019
REVWID_17588,CNTID_5145,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_17589,CNTID_5146,Affordable prices and good quality products,WebsiteReview,5,3/17/2018
REVWID_17590,CNTID_5146,Product is available only in limited colors,WebsiteReview,3,5/2/2018
REVWID_17591,CNTID_5146,Product is available only in limited colors,WebsiteReview,3,8/7/2018
REVWID_17592,CNTID_5146,The shipment was delayed,WebsiteReview,2,11/23/2018
REVWID_17593,CNTID_5146,Satisfied with my product,WebsiteReview,4,1/27/2019
REVWID_17594,CNTID_5147,Product is available only in limited colors,WebsiteReview,3,1/19/2018
REVWID_17595,CNTID_5147,Product is available only in limited colors,WebsiteReview,3,10/3/2018
REVWID_17596,CNTID_5147,The shipment was delayed,WebsiteReview,2,1/31/2019
REVWID_17597,CNTID_5147,Satisfied with my product,WebsiteReview,4,2/2/2019
REVWID_17598,CNTID_5147,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_17599,CNTID_5148,Satisfied with my product,WebsiteReview,4,11/9/2018
REVWID_17600,CNTID_5148,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_17601,CNTID_5148,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_17602,CNTID_5148,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_17603,CNTID_5149,Affordable prices and good quality products,WebsiteReview,5,6/14/2018
REVWID_17604,CNTID_5149,Product is available only in limited colors,WebsiteReview,3,11/25/2018
REVWID_17605,CNTID_5149,Affordable prices and good quality products,WebsiteReview,5,1/27/2019
REVWID_17606,CNTID_5149,Affordable prices and good quality products,WebsiteReview,5,1/29/2019
REVWID_17607,CNTID_5150,Affordable prices and good quality products,WebsiteReview,5,8/2/2018
REVWID_17608,CNTID_5150,Satisfied with my product,WebsiteReview,4,10/6/2018
REVWID_17609,CNTID_5150,Affordable prices and good quality products,WebsiteReview,5,12/21/2018
REVWID_17610,CNTID_5150,The shipment was delayed,WebsiteReview,2,2/3/2019
REVWID_17611,CNTID_5150,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_17612,CNTID_5151,Product is available only in limited colors,WebsiteReview,3,2/20/2018
REVWID_17613,CNTID_5151,Satisfied with my product,WebsiteReview,4,3/23/2018
REVWID_17614,CNTID_5151,Satisfied with my product,WebsiteReview,4,6/6/2018
REVWID_17615,CNTID_5151,Affordable prices and good quality products,WebsiteReview,5,10/20/2018
REVWID_17616,CNTID_5151,Product is available only in limited colors,WebsiteReview,3,11/12/2018
REVWID_17617,CNTID_5152,Affordable prices and good quality products,WebsiteReview,5,2/12/2018
REVWID_17618,CNTID_5152,The shipment was delayed,WebsiteReview,2,5/22/2018
REVWID_17619,CNTID_5152,Satisfied with my product,WebsiteReview,4,1/5/2019
REVWID_17620,CNTID_5152,The shipment was delayed,WebsiteReview,2,1/21/2019
REVWID_17621,CNTID_5152,Satisfied with my product,WebsiteReview,4,2/3/2019
REVWID_17622,CNTID_5153,The shipment was delayed,WebsiteReview,2,9/3/2018
REVWID_17623,CNTID_5153,Product is available only in limited colors,WebsiteReview,3,12/13/2018
REVWID_17624,CNTID_5153,Satisfied with my product,WebsiteReview,4,12/16/2018
REVWID_17625,CNTID_5154,Product is available only in limited colors,WebsiteReview,3,7/8/2018
REVWID_17626,CNTID_5154,The shipment was delayed,WebsiteReview,2,12/21/2018
REVWID_17627,CNTID_5154,Product is available only in limited colors,WebsiteReview,3,1/23/2019
REVWID_17628,CNTID_5154,Product is available only in limited colors,WebsiteReview,3,2/5/2019
REVWID_17629,CNTID_5155,The shipment was delayed,WebsiteReview,2,1/30/2018
REVWID_17630,CNTID_5155,Product is available only in limited colors,WebsiteReview,3,1/28/2019
REVWID_17631,CNTID_5155,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_17632,CNTID_5156,Satisfied with my product,WebsiteReview,4,10/5/2018
REVWID_17633,CNTID_5156,Affordable prices and good quality products,WebsiteReview,5,11/5/2018
REVWID_17634,CNTID_5156,The shipment was delayed,WebsiteReview,2,11/23/2018
REVWID_17635,CNTID_5156,Product is available only in limited colors,WebsiteReview,3,1/8/2019
REVWID_17636,CNTID_5156,Satisfied with my product,WebsiteReview,4,1/8/2019
REVWID_17637,CNTID_5157,Product is available only in limited colors,WebsiteReview,3,7/15/2018
REVWID_17638,CNTID_5157,The shipment was delayed,WebsiteReview,2,12/4/2018
REVWID_17639,CNTID_5157,Product is available only in limited colors,WebsiteReview,3,12/16/2018
REVWID_17640,CNTID_5158,Product is available only in limited colors,WebsiteReview,3,8/12/2018
REVWID_17641,CNTID_5158,The shipment was delayed,WebsiteReview,2,10/10/2018
REVWID_17642,CNTID_5158,Satisfied with my product,WebsiteReview,4,11/8/2018
REVWID_17643,CNTID_5158,Affordable prices and good quality products,WebsiteReview,5,11/16/2018
REVWID_17644,CNTID_5158,Satisfied with my product,WebsiteReview,4,12/10/2018
REVWID_17645,CNTID_5159,The shipment was delayed,WebsiteReview,2,11/4/2018
REVWID_17646,CNTID_5159,Affordable prices and good quality products,WebsiteReview,5,11/12/2018
REVWID_17647,CNTID_5159,Product is available only in limited colors,WebsiteReview,3,12/4/2018
REVWID_17648,CNTID_5159,Affordable prices and good quality products,WebsiteReview,5,12/26/2018
REVWID_17649,CNTID_5159,The shipment was delayed,WebsiteReview,2,2/2/2019
REVWID_17650,CNTID_5160,Affordable prices and good quality products,WebsiteReview,5,1/4/2018
REVWID_17651,CNTID_5160,Product is available only in limited colors,WebsiteReview,3,1/29/2018
REVWID_17652,CNTID_5160,Satisfied with my product,WebsiteReview,4,12/6/2018
REVWID_17653,CNTID_5161,The shipment was delayed,WebsiteReview,2,1/19/2018
REVWID_17654,CNTID_5161,Product is available only in limited colors,WebsiteReview,3,7/19/2018
REVWID_17655,CNTID_5161,Affordable prices and good quality products,WebsiteReview,5,10/13/2018
REVWID_17656,CNTID_5161,Affordable prices and good quality products,WebsiteReview,5,10/19/2018
REVWID_17657,CNTID_5162,Product is available only in limited colors,WebsiteReview,3,7/25/2018
REVWID_17658,CNTID_5162,Affordable prices and good quality products,WebsiteReview,5,8/27/2018
REVWID_17659,CNTID_5162,Affordable prices and good quality products,WebsiteReview,5,10/9/2018
REVWID_17660,CNTID_5162,Satisfied with my product,WebsiteReview,4,11/7/2018
REVWID_17661,CNTID_5162,Satisfied with my product,WebsiteReview,4,11/26/2018
REVWID_17662,CNTID_5163,Affordable prices and good quality products,WebsiteReview,5,7/6/2018
REVWID_17663,CNTID_5163,Satisfied with my product,WebsiteReview,4,12/1/2018
REVWID_17664,CNTID_5163,Affordable prices and good quality products,WebsiteReview,5,1/15/2019
REVWID_17665,CNTID_5164,Satisfied with my product,WebsiteReview,4,11/4/2018
REVWID_17666,CNTID_5164,The shipment was delayed,WebsiteReview,2,1/25/2019
REVWID_17667,CNTID_5164,Product is available only in limited colors,WebsiteReview,3,1/27/2019
REVWID_17668,CNTID_5165,Product is available only in limited colors,WebsiteReview,3,5/7/2018
REVWID_17669,CNTID_5165,Product is available only in limited colors,WebsiteReview,3,10/2/2018
REVWID_17670,CNTID_5165,Satisfied with my product,WebsiteReview,4,1/13/2019
REVWID_17671,CNTID_5165,Affordable prices and good quality products,WebsiteReview,5,1/26/2019
REVWID_17672,CNTID_5165,The shipment was delayed,WebsiteReview,2,1/29/2019
REVWID_17673,CNTID_5166,Affordable prices and good quality products,WebsiteReview,5,4/4/2018
REVWID_17674,CNTID_5166,Affordable prices and good quality products,WebsiteReview,5,10/16/2018
REVWID_17675,CNTID_5166,Product is available only in limited colors,WebsiteReview,3,2/4/2019
REVWID_17676,CNTID_5166,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_17677,CNTID_5166,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_17678,CNTID_5167,The shipment was delayed,WebsiteReview,2,3/26/2018
REVWID_17679,CNTID_5167,Affordable prices and good quality products,WebsiteReview,5,5/8/2018
REVWID_17680,CNTID_5167,The shipment was delayed,WebsiteReview,2,6/13/2018
REVWID_17681,CNTID_5167,Satisfied with my product,WebsiteReview,4,6/28/2018
REVWID_17682,CNTID_5168,Affordable prices and good quality products,WebsiteReview,5,7/7/2018
REVWID_17683,CNTID_5168,Affordable prices and good quality products,WebsiteReview,5,9/6/2018
REVWID_17684,CNTID_5168,Affordable prices and good quality products,WebsiteReview,5,10/20/2018
REVWID_17685,CNTID_5168,Affordable prices and good quality products,WebsiteReview,5,12/1/2018
REVWID_17686,CNTID_5169,Affordable prices and good quality products,WebsiteReview,5,1/23/2018
REVWID_17687,CNTID_5169,Product is available only in limited colors,WebsiteReview,3,11/12/2018
REVWID_17688,CNTID_5169,Affordable prices and good quality products,WebsiteReview,5,11/26/2018
REVWID_17689,CNTID_5170,Affordable prices and good quality products,WebsiteReview,5,5/29/2018
REVWID_17690,CNTID_5170,Product is available only in limited colors,WebsiteReview,3,10/28/2018
REVWID_17691,CNTID_5170,The shipment was delayed,WebsiteReview,2,10/29/2018
REVWID_17692,CNTID_5171,Product is available only in limited colors,WebsiteReview,3,10/24/2018
REVWID_17693,CNTID_5171,Satisfied with my product,WebsiteReview,4,1/15/2019
REVWID_17694,CNTID_5171,Product is available only in limited colors,WebsiteReview,3,1/31/2019
REVWID_17695,CNTID_5172,Product is available only in limited colors,WebsiteReview,3,11/10/2018
REVWID_17696,CNTID_5172,Affordable prices and good quality products,WebsiteReview,5,12/4/2018
REVWID_17697,CNTID_5172,Product is available only in limited colors,WebsiteReview,3,1/14/2019
REVWID_17698,CNTID_5173,Satisfied with my product,WebsiteReview,4,6/5/2018
REVWID_17699,CNTID_5173,Satisfied with my product,WebsiteReview,4,10/10/2018
REVWID_17700,CNTID_5173,The shipment was delayed,WebsiteReview,2,12/10/2018
REVWID_17701,CNTID_5174,Affordable prices and good quality products,WebsiteReview,5,12/3/2018
REVWID_17702,CNTID_5174,Satisfied with my product,WebsiteReview,4,1/25/2019
REVWID_17703,CNTID_5174,Affordable prices and good quality products,WebsiteReview,5,2/3/2019
REVWID_17704,CNTID_5174,Affordable prices and good quality products,WebsiteReview,5,2/5/2019
REVWID_17705,CNTID_5175,Affordable prices and good quality products,WebsiteReview,5,4/30/2018
REVWID_17706,CNTID_5175,Satisfied with my product,WebsiteReview,4,12/22/2018
REVWID_17707,CNTID_5175,Satisfied with my product,WebsiteReview,4,1/31/2019
REVWID_17708,CNTID_5176,Product is available only in limited colors,WebsiteReview,3,4/23/2018
REVWID_17709,CNTID_5176,The shipment was delayed,WebsiteReview,2,1/22/2019
REVWID_17710,CNTID_5176,The shipment was delayed,WebsiteReview,2,1/26/2019
REVWID_17711,CNTID_5176,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_17712,CNTID_5177,Affordable prices and good quality products,WebsiteReview,5,10/21/2018
REVWID_17713,CNTID_5177,Product is available only in limited colors,WebsiteReview,3,1/21/2019
REVWID_17714,CNTID_5177,The shipment was delayed,WebsiteReview,2,1/22/2019
REVWID_17715,CNTID_5178,The shipment was delayed,WebsiteReview,2,10/1/2018
REVWID_17716,CNTID_5178,Product is available only in limited colors,WebsiteReview,3,1/19/2019
REVWID_17717,CNTID_5178,Satisfied with my product,WebsiteReview,4,1/22/2019
REVWID_17718,CNTID_5179,The shipment was delayed,WebsiteReview,2,4/2/2018
REVWID_17719,CNTID_5179,Affordable prices and good quality products,WebsiteReview,5,1/5/2019
REVWID_17720,CNTID_5179,Affordable prices and good quality products,WebsiteReview,5,1/13/2019
REVWID_17721,CNTID_5180,Affordable prices and good quality products,WebsiteReview,5,9/30/2018
REVWID_17722,CNTID_5180,Product is available only in limited colors,WebsiteReview,3,12/14/2018
REVWID_17723,CNTID_5180,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_17724,CNTID_5180,The shipment was delayed,WebsiteReview,2,1/28/2019
REVWID_17725,CNTID_5180,Satisfied with my product,WebsiteReview,4,2/6/2019
REVWID_17726,CNTID_5181,Product is available only in limited colors,WebsiteReview,3,12/10/2018
REVWID_17727,CNTID_5181,Satisfied with my product,WebsiteReview,4,12/20/2018
REVWID_17728,CNTID_5181,Affordable prices and good quality products,WebsiteReview,5,1/21/2019
REVWID_17729,CNTID_5182,Affordable prices and good quality products,WebsiteReview,5,7/16/2018
REVWID_17730,CNTID_5182,Product is available only in limited colors,WebsiteReview,3,10/14/2018
REVWID_17731,CNTID_5182,Affordable prices and good quality products,WebsiteReview,5,2/4/2019
REVWID_17732,CNTID_5182,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_17733,CNTID_5183,Affordable prices and good quality products,WebsiteReview,5,5/10/2018
REVWID_17734,CNTID_5183,Satisfied with my product,WebsiteReview,4,7/12/2018
REVWID_17735,CNTID_5183,Product is available only in limited colors,WebsiteReview,3,11/19/2018
REVWID_17736,CNTID_5184,The shipment was delayed,WebsiteReview,2,10/15/2018
REVWID_17737,CNTID_5184,The shipment was delayed,WebsiteReview,2,1/6/2019
REVWID_17738,CNTID_5184,Satisfied with my product,WebsiteReview,4,1/13/2019
REVWID_17739,CNTID_5185,Product is available only in limited colors,WebsiteReview,3,6/11/2018
REVWID_17740,CNTID_5185,Product is available only in limited colors,WebsiteReview,3,10/31/2018
REVWID_17741,CNTID_5185,Satisfied with my product,WebsiteReview,4,1/17/2019
REVWID_17742,CNTID_5185,Affordable prices and good quality products,WebsiteReview,5,1/23/2019
REVWID_17743,CNTID_5185,Affordable prices and good quality products,WebsiteReview,5,1/29/2019
REVWID_17744,CNTID_5186,Affordable prices and good quality products,WebsiteReview,5,10/4/2018
REVWID_17745,CNTID_5186,Satisfied with my product,WebsiteReview,4,10/27/2018
REVWID_17746,CNTID_5186,The shipment was delayed,WebsiteReview,2,12/10/2018
REVWID_17747,CNTID_5186,Satisfied with my product,WebsiteReview,4,1/7/2019
REVWID_17748,CNTID_5187,Satisfied with my product,WebsiteReview,4,11/21/2018
REVWID_17749,CNTID_5187,The shipment was delayed,WebsiteReview,2,12/10/2018
REVWID_17750,CNTID_5187,Satisfied with my product,WebsiteReview,4,1/12/2019
REVWID_17751,CNTID_5188,Affordable prices and good quality products,WebsiteReview,5,2/8/2018
REVWID_17752,CNTID_5188,Affordable prices and good quality products,WebsiteReview,5,1/16/2019
REVWID_17753,CNTID_5188,The shipment was delayed,WebsiteReview,2,1/19/2019
REVWID_17754,CNTID_5189,Affordable prices and good quality products,WebsiteReview,5,1/26/2018
REVWID_17755,CNTID_5189,Satisfied with my product,WebsiteReview,4,10/27/2018
REVWID_17756,CNTID_5189,Product is available only in limited colors,WebsiteReview,3,1/19/2019
REVWID_17757,CNTID_5189,Satisfied with my product,WebsiteReview,4,1/30/2019
REVWID_17758,CNTID_5189,Affordable prices and good quality products,WebsiteReview,5,1/31/2019
REVWID_17759,CNTID_5190,Product is available only in limited colors,WebsiteReview,3,8/30/2018
REVWID_17760,CNTID_5190,Product is available only in limited colors,WebsiteReview,3,9/10/2018
REVWID_17761,CNTID_5190,Satisfied with my product,WebsiteReview,4,1/20/2019
REVWID_17762,CNTID_5191,The shipment was delayed,WebsiteReview,2,5/27/2018
REVWID_17763,CNTID_5191,Affordable prices and good quality products,WebsiteReview,5,8/24/2018
REVWID_17764,CNTID_5191,Affordable prices and good quality products,WebsiteReview,5,9/5/2018
REVWID_17765,CNTID_5192,Satisfied with my product,WebsiteReview,4,9/4/2018
REVWID_17766,CNTID_5192,The shipment was delayed,WebsiteReview,2,1/18/2019
REVWID_17767,CNTID_5192,The shipment was delayed,WebsiteReview,2,1/23/2019
REVWID_17768,CNTID_5192,Affordable prices and good quality products,WebsiteReview,5,1/23/2019
REVWID_17769,CNTID_5193,The shipment was delayed,WebsiteReview,2,11/28/2018
REVWID_17770,CNTID_5193,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_17771,CNTID_5193,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_17772,CNTID_5194,Affordable prices and good quality products,WebsiteReview,5,1/14/2019
REVWID_17773,CNTID_5194,Affordable prices and good quality products,WebsiteReview,5,2/6/2019
REVWID_17774,CNTID_5194,Product is available only in limited colors,WebsiteReview,3,2/6/2019
REVWID_17775,CNTID_5195,Satisfied with my product,WebsiteReview,4,7/11/2018
REVWID_17776,CNTID_5195,The shipment was delayed,WebsiteReview,2,8/19/2018
REVWID_17777,CNTID_5195,Product is available only in limited colors,WebsiteReview,3,10/7/2018
REVWID_17778,CNTID_5195,Satisfied with my product,WebsiteReview,4,12/5/2018
REVWID_17779,CNTID_5195,Affordable prices and good quality products,WebsiteReview,5,2/1/2019
REVWID_17780,CNTID_5196,The shipment was delayed,WebsiteReview,2,12/17/2018
REVWID_17781,CNTID_5196,Satisfied with my product,WebsiteReview,4,1/28/2019
REVWID_17782,CNTID_5196,The shipment was delayed,WebsiteReview,2,2/6/2019
REVWID_17783,CNTID_5197,Satisfied with my product,WebsiteReview,4,9/29/2018
REVWID_17784,CNTID_5197,Satisfied with my product,WebsiteReview,4,11/16/2018
