ContactId,PurchaseId,ProductId,PurchasedOn,TotalPrice,ActivityTypeDisplay,Subject
CNTID_5711,OPID_12558,ProdID_1274,12/22/2017,134,OnlinePurchase,Purchased a product online
CNTID_5711,OPID_12559,ProdID_1263,1/24/2018,106,OnlinePurchase,Purchased a product online
CNTID_5711,OPID_12560,ProdID_1260,11/1/2018,171,OnlinePurchase,Purchased a product online
CNTID_5711,OPID_12561,ProdID_1265,11/29/2018,178,OnlinePurchase,Purchased a product online
CNTID_5713,OPID_12562,ProdID_1258,9/14/2017,81,OnlinePurchase,Purchased a product online
CNTID_5713,OPID_12563,ProdID_1290,1/9/2018,191,OnlinePurchase,Purchased a product online
CNTID_5713,OPID_12564,ProdID_1289,5/8/2018,150,OnlinePurchase,Purchased a product online
CNTID_5713,OPID_12565,ProdID_1266,11/18/2018,125,OnlinePurchase,Purchased a product online
CNTID_5713,OPID_12566,ProdID_1278,12/4/2018,44,OnlinePurchase,Purchased a product online
CNTID_5714,OPID_12567,ProdID_1271,4/15/2018,41,OnlinePurchase,Purchased a product online
CNTID_5715,OPID_12568,ProdID_1285,8/4/2018,117,OnlinePurchase,Purchased a product online
CNTID_5715,OPID_12569,ProdID_1288,11/28/2018,111,OnlinePurchase,Purchased a product online
CNTID_5715,OPID_12570,ProdID_1282,1/16/2019,159,OnlinePurchase,Purchased a product online
CNTID_5715,OPID_12571,ProdID_1275,1/24/2019,199,OnlinePurchase,Purchased a product online
CNTID_5715,OPID_12572,ProdID_1270,2/5/2019,37,OnlinePurchase,Purchased a product online
CNTID_5717,OPID_12573,ProdID_1283,11/15/2018,40,OnlinePurchase,Purchased a product online
CNTID_5717,OPID_12574,ProdID_1298,11/15/2018,205,OnlinePurchase,Purchased a product online
CNTID_5717,OPID_12575,ProdID_1294,1/7/2019,145,OnlinePurchase,Purchased a product online
CNTID_5717,OPID_12576,ProdID_1267,1/30/2019,250,OnlinePurchase,Purchased a product online
CNTID_5717,OPID_12577,ProdID_1275,2/6/2019,36,OnlinePurchase,Purchased a product online
CNTID_5719,OPID_12578,ProdID_1260,2/24/2017,61,OnlinePurchase,Purchased a product online
CNTID_5719,OPID_12579,ProdID_1296,12/29/2018,47,OnlinePurchase,Purchased a product online
CNTID_5719,OPID_12580,ProdID_1264,1/10/2019,111,OnlinePurchase,Purchased a product online
CNTID_5719,OPID_12581,ProdID_1262,1/10/2019,129,OnlinePurchase,Purchased a product online
CNTID_5719,OPID_12582,ProdID_1293,2/3/2019,197,OnlinePurchase,Purchased a product online
CNTID_5720,OPID_12583,ProdID_1274,5/5/2017,244,OnlinePurchase,Purchased a product online
CNTID_5720,OPID_12584,ProdID_1286,2/5/2019,85,OnlinePurchase,Purchased a product online
CNTID_5720,OPID_12585,ProdID_1279,2/5/2019,31,OnlinePurchase,Purchased a product online
CNTID_5720,OPID_12586,ProdID_1288,2/5/2019,194,OnlinePurchase,Purchased a product online
CNTID_5720,OPID_12587,ProdID_1297,2/5/2019,96,OnlinePurchase,Purchased a product online
CNTID_5721,OPID_12588,ProdID_1275,7/23/2018,123,OnlinePurchase,Purchased a product online
CNTID_5722,OPID_12589,ProdID_1253,8/12/2018,188,OnlinePurchase,Purchased a product online
CNTID_5722,OPID_12590,ProdID_1297,12/17/2018,228,OnlinePurchase,Purchased a product online
CNTID_5722,OPID_12591,ProdID_1292,1/19/2019,223,OnlinePurchase,Purchased a product online
CNTID_5722,OPID_12592,ProdID_1299,1/22/2019,183,OnlinePurchase,Purchased a product online
CNTID_5723,OPID_12593,ProdID_1289,1/14/2018,88,OnlinePurchase,Purchased a product online
CNTID_5723,OPID_12594,ProdID_1278,5/17/2018,99,OnlinePurchase,Purchased a product online
CNTID_5723,OPID_12595,ProdID_1258,11/5/2018,183,OnlinePurchase,Purchased a product online
CNTID_5723,OPID_12596,ProdID_1289,12/24/2018,189,OnlinePurchase,Purchased a product online
CNTID_5723,OPID_12597,ProdID_1260,1/15/2019,52,OnlinePurchase,Purchased a product online
CNTID_5724,OPID_12598,ProdID_1269,8/19/2018,140,OnlinePurchase,Purchased a product online
CNTID_5724,OPID_12599,ProdID_1274,9/22/2018,114,OnlinePurchase,Purchased a product online
CNTID_5724,OPID_12600,ProdID_1257,2/4/2019,165,OnlinePurchase,Purchased a product online
CNTID_5724,OPID_12601,ProdID_1295,2/6/2019,115,OnlinePurchase,Purchased a product online
CNTID_5725,OPID_12602,ProdID_1289,11/6/2017,104,OnlinePurchase,Purchased a product online
CNTID_5725,OPID_12603,ProdID_1273,7/15/2018,37,OnlinePurchase,Purchased a product online
CNTID_5725,OPID_12604,ProdID_1277,9/24/2018,248,OnlinePurchase,Purchased a product online
CNTID_5726,OPID_12605,ProdID_1256,12/8/2018,225,OnlinePurchase,Purchased a product online
CNTID_5726,OPID_12606,ProdID_1264,12/15/2018,190,OnlinePurchase,Purchased a product online
CNTID_5726,OPID_12607,ProdID_1293,12/15/2018,37,OnlinePurchase,Purchased a product online
CNTID_5727,OPID_12608,ProdID_1277,12/1/2017,116,OnlinePurchase,Purchased a product online
CNTID_5727,OPID_12609,ProdID_1291,12/15/2018,185,OnlinePurchase,Purchased a product online
CNTID_5727,OPID_12610,ProdID_1254,1/3/2019,132,OnlinePurchase,Purchased a product online
CNTID_5727,OPID_12611,ProdID_1293,1/23/2019,185,OnlinePurchase,Purchased a product online
CNTID_5727,OPID_12612,ProdID_1255,1/23/2019,136,OnlinePurchase,Purchased a product online
CNTID_5728,OPID_12613,ProdID_1260,10/31/2017,246,OnlinePurchase,Purchased a product online
CNTID_5728,OPID_12614,ProdID_1297,3/18/2018,47,OnlinePurchase,Purchased a product online
CNTID_5728,OPID_12615,ProdID_1254,9/15/2018,217,OnlinePurchase,Purchased a product online
CNTID_5729,OPID_12616,ProdID_1299,5/5/2018,144,OnlinePurchase,Purchased a product online
CNTID_5729,OPID_12617,ProdID_1291,8/31/2018,150,OnlinePurchase,Purchased a product online
CNTID_5730,OPID_12618,ProdID_1295,4/11/2018,68,OnlinePurchase,Purchased a product online
CNTID_5730,OPID_12619,ProdID_1255,10/19/2018,237,OnlinePurchase,Purchased a product online
CNTID_5730,OPID_12620,ProdID_1281,1/3/2019,129,OnlinePurchase,Purchased a product online
CNTID_5730,OPID_12621,ProdID_1270,1/3/2019,114,OnlinePurchase,Purchased a product online
CNTID_5731,OPID_12622,ProdID_1267,7/30/2017,142,OnlinePurchase,Purchased a product online
CNTID_5731,OPID_12623,ProdID_1270,8/1/2018,41,OnlinePurchase,Purchased a product online
CNTID_5731,OPID_12624,ProdID_1254,1/29/2019,183,OnlinePurchase,Purchased a product online
CNTID_5731,OPID_12625,ProdID_1272,2/4/2019,96,OnlinePurchase,Purchased a product online
CNTID_5731,OPID_12626,ProdID_1269,2/6/2019,217,OnlinePurchase,Purchased a product online
CNTID_5732,OPID_12627,ProdID_1284,1/2/2017,70,OnlinePurchase,Purchased a product online
CNTID_5732,OPID_12628,ProdID_1254,6/15/2018,81,OnlinePurchase,Purchased a product online
CNTID_5732,OPID_12629,ProdID_1278,12/28/2018,58,OnlinePurchase,Purchased a product online
CNTID_5732,OPID_12630,ProdID_1299,12/29/2018,233,OnlinePurchase,Purchased a product online
CNTID_5733,OPID_12631,ProdID_1250,12/29/2018,211,OnlinePurchase,Purchased a product online
CNTID_5733,OPID_12632,ProdID_1257,1/30/2019,242,OnlinePurchase,Purchased a product online
CNTID_5733,OPID_12633,ProdID_1279,2/2/2019,84,OnlinePurchase,Purchased a product online
CNTID_5733,OPID_12634,ProdID_1264,2/3/2019,209,OnlinePurchase,Purchased a product online
CNTID_5733,OPID_12635,ProdID_1276,2/3/2019,83,OnlinePurchase,Purchased a product online
CNTID_5734,OPID_12636,ProdID_1258,8/30/2018,154,OnlinePurchase,Purchased a product online
CNTID_5734,OPID_12637,ProdID_1255,10/21/2018,42,OnlinePurchase,Purchased a product online
CNTID_5734,OPID_12638,ProdID_1274,11/26/2018,170,OnlinePurchase,Purchased a product online
CNTID_5735,OPID_12639,ProdID_1252,12/16/2018,115,OnlinePurchase,Purchased a product online
CNTID_5735,OPID_12640,ProdID_1278,1/20/2019,155,OnlinePurchase,Purchased a product online
CNTID_5735,OPID_12641,ProdID_1271,1/21/2019,138,OnlinePurchase,Purchased a product online
CNTID_5735,OPID_12642,ProdID_1278,1/21/2019,235,OnlinePurchase,Purchased a product online
CNTID_5736,OPID_12643,ProdID_1287,1/6/2018,228,OnlinePurchase,Purchased a product online
CNTID_5736,OPID_12644,ProdID_1269,1/20/2018,127,OnlinePurchase,Purchased a product online
CNTID_5736,OPID_12645,ProdID_1297,4/16/2018,39,OnlinePurchase,Purchased a product online
CNTID_5737,OPID_12646,ProdID_1288,5/27/2018,199,OnlinePurchase,Purchased a product online
CNTID_5737,OPID_12647,ProdID_1263,10/23/2018,247,OnlinePurchase,Purchased a product online
CNTID_5737,OPID_12648,ProdID_1260,1/21/2019,150,OnlinePurchase,Purchased a product online
CNTID_5737,OPID_12649,ProdID_1251,2/6/2019,57,OnlinePurchase,Purchased a product online
CNTID_5738,OPID_12650,ProdID_1287,8/3/2017,164,OnlinePurchase,Purchased a product online
CNTID_5738,OPID_12651,ProdID_1264,12/17/2018,223,OnlinePurchase,Purchased a product online
CNTID_5738,OPID_12652,ProdID_1270,12/18/2018,249,OnlinePurchase,Purchased a product online
CNTID_5739,OPID_12653,ProdID_1277,2/6/2017,90,OnlinePurchase,Purchased a product online
CNTID_5739,OPID_12654,ProdID_1274,4/27/2017,189,OnlinePurchase,Purchased a product online
CNTID_5740,OPID_12655,ProdID_1264,9/4/2017,75,OnlinePurchase,Purchased a product online
CNTID_5741,OPID_12656,ProdID_1269,4/3/2018,43,OnlinePurchase,Purchased a product online
CNTID_5741,OPID_12657,ProdID_1253,6/27/2018,206,OnlinePurchase,Purchased a product online
CNTID_5741,OPID_12658,ProdID_1297,1/14/2019,199,OnlinePurchase,Purchased a product online
CNTID_5741,OPID_12659,ProdID_1258,1/19/2019,50,OnlinePurchase,Purchased a product online
CNTID_5742,OPID_12660,ProdID_1281,9/11/2017,47,OnlinePurchase,Purchased a product online
CNTID_5742,OPID_12661,ProdID_1253,11/21/2017,48,OnlinePurchase,Purchased a product online
CNTID_5742,OPID_12662,ProdID_1280,8/31/2018,125,OnlinePurchase,Purchased a product online
CNTID_5743,OPID_12663,ProdID_1276,1/25/2018,190,OnlinePurchase,Purchased a product online
CNTID_5743,OPID_12664,ProdID_1257,6/18/2018,250,OnlinePurchase,Purchased a product online
CNTID_5743,OPID_12665,ProdID_1257,7/5/2018,181,OnlinePurchase,Purchased a product online
CNTID_5745,OPID_12666,ProdID_1250,8/11/2017,51,OnlinePurchase,Purchased a product online
CNTID_5745,OPID_12667,ProdID_1285,1/17/2019,36,OnlinePurchase,Purchased a product online
CNTID_5746,OPID_12668,ProdID_1262,1/29/2017,142,OnlinePurchase,Purchased a product online
CNTID_5746,OPID_12669,ProdID_1279,5/2/2018,145,OnlinePurchase,Purchased a product online
CNTID_5746,OPID_12670,ProdID_1286,8/4/2018,218,OnlinePurchase,Purchased a product online
CNTID_5746,OPID_12671,ProdID_1251,8/21/2018,225,OnlinePurchase,Purchased a product online
CNTID_5746,OPID_12672,ProdID_1291,11/30/2018,210,OnlinePurchase,Purchased a product online
CNTID_5747,OPID_12673,ProdID_1291,5/13/2017,244,OnlinePurchase,Purchased a product online
CNTID_5747,OPID_12674,ProdID_1279,6/22/2018,232,OnlinePurchase,Purchased a product online
CNTID_5747,OPID_12675,ProdID_1272,9/9/2018,80,OnlinePurchase,Purchased a product online
CNTID_5747,OPID_12676,ProdID_1290,1/2/2019,55,OnlinePurchase,Purchased a product online
CNTID_5748,OPID_12677,ProdID_1266,12/25/2017,230,OnlinePurchase,Purchased a product online
CNTID_5749,OPID_12678,ProdID_1294,8/21/2017,144,OnlinePurchase,Purchased a product online
CNTID_5749,OPID_12679,ProdID_1278,12/29/2017,89,OnlinePurchase,Purchased a product online
CNTID_5749,OPID_12680,ProdID_1286,1/18/2019,88,OnlinePurchase,Purchased a product online
CNTID_5749,OPID_12681,ProdID_1292,1/29/2019,193,OnlinePurchase,Purchased a product online
CNTID_5749,OPID_12682,ProdID_1264,2/6/2019,189,OnlinePurchase,Purchased a product online
CNTID_5750,OPID_12683,ProdID_1275,10/7/2017,202,OnlinePurchase,Purchased a product online
CNTID_5750,OPID_12684,ProdID_1275,11/30/2017,222,OnlinePurchase,Purchased a product online
CNTID_5751,OPID_12685,ProdID_1262,4/18/2017,123,OnlinePurchase,Purchased a product online
CNTID_5751,OPID_12686,ProdID_1269,5/23/2018,30,OnlinePurchase,Purchased a product online
CNTID_5751,OPID_12687,ProdID_1252,6/5/2018,211,OnlinePurchase,Purchased a product online
CNTID_5752,OPID_12688,ProdID_1256,4/15/2018,183,OnlinePurchase,Purchased a product online
CNTID_5752,OPID_12689,ProdID_1251,7/7/2018,91,OnlinePurchase,Purchased a product online
CNTID_5752,OPID_12690,ProdID_1269,11/20/2018,33,OnlinePurchase,Purchased a product online
CNTID_5753,OPID_12691,ProdID_1255,2/24/2018,128,OnlinePurchase,Purchased a product online
CNTID_5754,OPID_12692,ProdID_1278,1/8/2019,37,OnlinePurchase,Purchased a product online
CNTID_5754,OPID_12693,ProdID_1299,1/10/2019,225,OnlinePurchase,Purchased a product online
CNTID_5754,OPID_12694,ProdID_1284,1/27/2019,62,OnlinePurchase,Purchased a product online
CNTID_5754,OPID_12695,ProdID_1274,2/4/2019,117,OnlinePurchase,Purchased a product online
CNTID_5756,OPID_12696,ProdID_1257,8/20/2018,154,OnlinePurchase,Purchased a product online
CNTID_5756,OPID_12697,ProdID_1264,10/7/2018,127,OnlinePurchase,Purchased a product online
CNTID_5756,OPID_12698,ProdID_1297,12/23/2018,174,OnlinePurchase,Purchased a product online
CNTID_5756,OPID_12699,ProdID_1299,1/7/2019,124,OnlinePurchase,Purchased a product online
CNTID_5758,OPID_12700,ProdID_1262,9/13/2018,66,OnlinePurchase,Purchased a product online
CNTID_5759,OPID_12701,ProdID_1257,2/4/2018,235,OnlinePurchase,Purchased a product online
CNTID_5759,OPID_12702,ProdID_1258,12/21/2018,111,OnlinePurchase,Purchased a product online
CNTID_5760,OPID_12703,ProdID_1274,8/8/2018,235,OnlinePurchase,Purchased a product online
CNTID_5761,OPID_12704,ProdID_1267,5/14/2018,238,OnlinePurchase,Purchased a product online
CNTID_5761,OPID_12705,ProdID_1295,9/3/2018,167,OnlinePurchase,Purchased a product online
CNTID_5761,OPID_12706,ProdID_1288,10/28/2018,74,OnlinePurchase,Purchased a product online
CNTID_5761,OPID_12707,ProdID_1293,11/2/2018,87,OnlinePurchase,Purchased a product online
CNTID_5762,OPID_12708,ProdID_1278,2/24/2018,98,OnlinePurchase,Purchased a product online
CNTID_5762,OPID_12709,ProdID_1296,3/23/2018,2516,OnlinePurchase,Purchased a product online
CNTID_5762,OPID_12710,ProdID_1258,1/12/2019,2597,OnlinePurchase,Purchased a product online
CNTID_5763,OPID_12711,ProdID_1290,2/1/2019,185,OnlinePurchase,Purchased a product online
CNTID_5763,OPID_12712,ProdID_1253,2/2/2019,140,OnlinePurchase,Purchased a product online
CNTID_5763,OPID_12713,ProdID_1264,2/5/2019,88,OnlinePurchase,Purchased a product online
CNTID_5764,OPID_12714,ProdID_1270,8/17/2018,244,OnlinePurchase,Purchased a product online
CNTID_5764,OPID_12715,ProdID_1262,9/8/2018,196,OnlinePurchase,Purchased a product online
CNTID_5764,OPID_12716,ProdID_1286,12/12/2018,151,OnlinePurchase,Purchased a product online
CNTID_5764,OPID_12717,ProdID_1283,12/21/2018,48,OnlinePurchase,Purchased a product online
CNTID_5764,OPID_12718,ProdID_1281,2/4/2019,192,OnlinePurchase,Purchased a product online
CNTID_5765,OPID_12719,ProdID_1264,11/30/2018,232,OnlinePurchase,Purchased a product online
CNTID_5765,OPID_12720,ProdID_1264,1/3/2019,133,OnlinePurchase,Purchased a product online
CNTID_5765,OPID_12721,ProdID_1252,1/25/2019,143,OnlinePurchase,Purchased a product online
CNTID_5765,OPID_12722,ProdID_1281,1/25/2019,215,OnlinePurchase,Purchased a product online
CNTID_5766,OPID_12723,ProdID_1296,4/16/2017,142,OnlinePurchase,Purchased a product online
CNTID_5766,OPID_12724,ProdID_1271,4/4/2018,146,OnlinePurchase,Purchased a product online
CNTID_5766,OPID_12725,ProdID_1255,5/17/2018,248,OnlinePurchase,Purchased a product online
CNTID_5767,OPID_12726,ProdID_1267,4/16/2018,174,OnlinePurchase,Purchased a product online
CNTID_5767,OPID_12727,ProdID_1256,6/8/2018,116,OnlinePurchase,Purchased a product online
CNTID_5767,OPID_12728,ProdID_1290,11/3/2018,210,OnlinePurchase,Purchased a product online
CNTID_5767,OPID_12729,ProdID_1271,12/6/2018,120,OnlinePurchase,Purchased a product online
CNTID_5768,OPID_12730,ProdID_1295,6/6/2017,180,OnlinePurchase,Purchased a product online
CNTID_5768,OPID_12731,ProdID_1263,9/19/2018,176,OnlinePurchase,Purchased a product online
CNTID_5769,OPID_12732,ProdID_1259,2/6/2017,238,OnlinePurchase,Purchased a product online
CNTID_5769,OPID_12733,ProdID_1270,7/16/2018,194,OnlinePurchase,Purchased a product online
CNTID_5769,OPID_12734,ProdID_1274,1/30/2019,169,OnlinePurchase,Purchased a product online
CNTID_5769,OPID_12735,ProdID_1278,1/30/2019,212,OnlinePurchase,Purchased a product online
CNTID_5769,OPID_12736,ProdID_1251,1/31/2019,244,OnlinePurchase,Purchased a product online
CNTID_5771,OPID_12737,ProdID_1264,6/30/2018,169,OnlinePurchase,Purchased a product online
CNTID_5771,OPID_12738,ProdID_1270,2/2/2019,66,OnlinePurchase,Purchased a product online
CNTID_5771,OPID_12739,ProdID_1250,2/5/2019,246,OnlinePurchase,Purchased a product online
CNTID_5771,OPID_12740,ProdID_1267,2/5/2019,160,OnlinePurchase,Purchased a product online
CNTID_5772,OPID_12741,ProdID_1253,7/30/2018,246,OnlinePurchase,Purchased a product online
CNTID_5772,OPID_12742,ProdID_1280,12/16/2018,155,OnlinePurchase,Purchased a product online
CNTID_5774,OPID_12743,ProdID_1279,7/1/2017,193,OnlinePurchase,Purchased a product online
CNTID_5774,OPID_12744,ProdID_1279,11/28/2018,244,OnlinePurchase,Purchased a product online
CNTID_5774,OPID_12745,ProdID_1264,12/10/2018,83,OnlinePurchase,Purchased a product online
CNTID_5774,OPID_12746,ProdID_1291,12/12/2018,216,OnlinePurchase,Purchased a product online
CNTID_5775,OPID_12747,ProdID_1258,7/21/2018,151,OnlinePurchase,Purchased a product online
CNTID_5775,OPID_12748,ProdID_1278,1/21/2019,199,OnlinePurchase,Purchased a product online
CNTID_5775,OPID_12749,ProdID_1258,1/25/2019,84,OnlinePurchase,Purchased a product online
CNTID_5775,OPID_12750,ProdID_1292,1/29/2019,34,OnlinePurchase,Purchased a product online
CNTID_5776,OPID_12751,ProdID_1277,10/27/2017,53,OnlinePurchase,Purchased a product online
CNTID_5776,OPID_12752,ProdID_1252,7/28/2018,213,OnlinePurchase,Purchased a product online
CNTID_5776,OPID_12753,ProdID_1284,12/18/2018,192,OnlinePurchase,Purchased a product online
CNTID_5776,OPID_12754,ProdID_1276,1/10/2019,148,OnlinePurchase,Purchased a product online
CNTID_5778,OPID_12755,ProdID_1254,2/16/2018,123,OnlinePurchase,Purchased a product online
CNTID_5778,OPID_12756,ProdID_1259,6/21/2018,2627,OnlinePurchase,Purchased a product online
CNTID_5778,OPID_12757,ProdID_1274,10/8/2018,2494,OnlinePurchase,Purchased a product online
CNTID_5778,OPID_12758,ProdID_1252,10/12/2018,2608,OnlinePurchase,Purchased a product online
CNTID_5780,OPID_12759,ProdID_1263,1/24/2017,113,OnlinePurchase,Purchased a product online
CNTID_5780,OPID_12760,ProdID_1274,6/10/2017,50,OnlinePurchase,Purchased a product online
CNTID_5780,OPID_12761,ProdID_1253,6/23/2018,136,OnlinePurchase,Purchased a product online
CNTID_5780,OPID_12762,ProdID_1254,12/17/2018,116,OnlinePurchase,Purchased a product online
CNTID_5780,OPID_12763,ProdID_1275,1/30/2019,133,OnlinePurchase,Purchased a product online
CNTID_5781,OPID_12764,ProdID_1263,4/10/2017,220,OnlinePurchase,Purchased a product online
CNTID_5782,OPID_12765,ProdID_1266,6/5/2017,40,OnlinePurchase,Purchased a product online
CNTID_5783,OPID_12766,ProdID_1284,3/19/2017,242,OnlinePurchase,Purchased a product online
CNTID_5783,OPID_12767,ProdID_1296,10/6/2018,120,OnlinePurchase,Purchased a product online
CNTID_5783,OPID_12768,ProdID_1279,11/19/2018,77,OnlinePurchase,Purchased a product online
CNTID_5783,OPID_12769,ProdID_1272,1/23/2019,151,OnlinePurchase,Purchased a product online
CNTID_5783,OPID_12770,ProdID_1268,1/31/2019,227,OnlinePurchase,Purchased a product online
CNTID_5784,OPID_12771,ProdID_1283,7/12/2018,160,OnlinePurchase,Purchased a product online
CNTID_5784,OPID_12772,ProdID_1280,10/13/2018,198,OnlinePurchase,Purchased a product online
CNTID_5784,OPID_12773,ProdID_1278,11/10/2018,98,OnlinePurchase,Purchased a product online
CNTID_5785,OPID_12774,ProdID_1265,3/5/2018,194,OnlinePurchase,Purchased a product online
CNTID_5785,OPID_12775,ProdID_1273,3/24/2018,2532,OnlinePurchase,Purchased a product online
CNTID_5785,OPID_12776,ProdID_1279,9/10/2018,2591,OnlinePurchase,Purchased a product online
CNTID_5785,OPID_12777,ProdID_1251,12/2/2018,2526,OnlinePurchase,Purchased a product online
CNTID_5785,OPID_12778,ProdID_1251,12/29/2018,2532,OnlinePurchase,Purchased a product online
CNTID_5786,OPID_12779,ProdID_1281,7/18/2018,116,OnlinePurchase,Purchased a product online
CNTID_5786,OPID_12780,ProdID_1259,8/5/2018,230,OnlinePurchase,Purchased a product online
CNTID_5786,OPID_12781,ProdID_1253,12/1/2018,61,OnlinePurchase,Purchased a product online
CNTID_5786,OPID_12782,ProdID_1278,1/29/2019,179,OnlinePurchase,Purchased a product online
CNTID_5786,OPID_12783,ProdID_1291,2/1/2019,93,OnlinePurchase,Purchased a product online
CNTID_5787,OPID_12784,ProdID_1259,1/2/2019,179,OnlinePurchase,Purchased a product online
CNTID_5787,OPID_12785,ProdID_1278,1/29/2019,202,OnlinePurchase,Purchased a product online
CNTID_5787,OPID_12786,ProdID_1279,2/1/2019,59,OnlinePurchase,Purchased a product online
CNTID_5787,OPID_12787,ProdID_1266,2/4/2019,174,OnlinePurchase,Purchased a product online
CNTID_5787,OPID_12788,ProdID_1253,2/5/2019,82,OnlinePurchase,Purchased a product online
CNTID_5788,OPID_12789,ProdID_1279,6/19/2017,53,OnlinePurchase,Purchased a product online
CNTID_5788,OPID_12790,ProdID_1291,1/7/2019,117,OnlinePurchase,Purchased a product online
CNTID_5788,OPID_12791,ProdID_1259,1/22/2019,146,OnlinePurchase,Purchased a product online
CNTID_5789,OPID_12792,ProdID_1267,1/7/2019,195,OnlinePurchase,Purchased a product online
CNTID_5789,OPID_12793,ProdID_1280,1/30/2019,136,OnlinePurchase,Purchased a product online
CNTID_5789,OPID_12794,ProdID_1280,1/31/2019,186,OnlinePurchase,Purchased a product online
CNTID_5789,OPID_12795,ProdID_1298,2/6/2019,208,OnlinePurchase,Purchased a product online
CNTID_5789,OPID_12796,ProdID_1264,2/6/2019,78,OnlinePurchase,Purchased a product online
CNTID_5790,OPID_12797,ProdID_1273,1/21/2018,30,OnlinePurchase,Purchased a product online
CNTID_5790,OPID_12798,ProdID_1262,8/13/2018,176,OnlinePurchase,Purchased a product online
CNTID_5790,OPID_12799,ProdID_1268,12/13/2018,207,OnlinePurchase,Purchased a product online
CNTID_5791,OPID_12800,ProdID_1257,2/3/2018,144,OnlinePurchase,Purchased a product online
CNTID_5791,OPID_12801,ProdID_1256,2/24/2018,116,OnlinePurchase,Purchased a product online
CNTID_5792,OPID_12802,ProdID_1261,2/7/2018,172,OnlinePurchase,Purchased a product online
CNTID_5794,OPID_12803,ProdID_1275,2/25/2017,103,OnlinePurchase,Purchased a product online
CNTID_5795,OPID_12804,ProdID_1286,10/19/2017,106,OnlinePurchase,Purchased a product online
CNTID_5795,OPID_12805,ProdID_1264,11/20/2018,194,OnlinePurchase,Purchased a product online
CNTID_5795,OPID_12806,ProdID_1264,1/15/2019,212,OnlinePurchase,Purchased a product online
CNTID_5795,OPID_12807,ProdID_1288,1/20/2019,232,OnlinePurchase,Purchased a product online
CNTID_5796,OPID_12808,ProdID_1260,8/7/2017,243,OnlinePurchase,Purchased a product online
CNTID_5796,OPID_12809,ProdID_1268,11/19/2017,210,OnlinePurchase,Purchased a product online
CNTID_5796,OPID_12810,ProdID_1263,4/17/2018,91,OnlinePurchase,Purchased a product online
CNTID_5796,OPID_12811,ProdID_1272,5/17/2018,82,OnlinePurchase,Purchased a product online
CNTID_5798,OPID_12812,ProdID_1258,12/23/2018,120,OnlinePurchase,Purchased a product online
CNTID_5798,OPID_12813,ProdID_1277,12/28/2018,120,OnlinePurchase,Purchased a product online
CNTID_5798,OPID_12814,ProdID_1283,12/31/2018,56,OnlinePurchase,Purchased a product online
CNTID_5798,OPID_12815,ProdID_1256,2/2/2019,211,OnlinePurchase,Purchased a product online
CNTID_5798,OPID_12816,ProdID_1295,2/3/2019,31,OnlinePurchase,Purchased a product online
CNTID_5799,OPID_12817,ProdID_1276,5/14/2017,178,OnlinePurchase,Purchased a product online
CNTID_5799,OPID_12818,ProdID_1263,1/29/2019,46,OnlinePurchase,Purchased a product online
CNTID_5801,OPID_12819,ProdID_1256,8/5/2017,60,OnlinePurchase,Purchased a product online
CNTID_5801,OPID_12820,ProdID_1254,12/28/2018,145,OnlinePurchase,Purchased a product online
CNTID_5801,OPID_12821,ProdID_1291,1/16/2019,106,OnlinePurchase,Purchased a product online
CNTID_5801,OPID_12822,ProdID_1253,1/31/2019,53,OnlinePurchase,Purchased a product online
CNTID_5802,OPID_12823,ProdID_1266,2/11/2018,236,OnlinePurchase,Purchased a product online
CNTID_5802,OPID_12824,ProdID_1268,5/2/2018,2499,OnlinePurchase,Purchased a product online
CNTID_5802,OPID_12825,ProdID_1279,6/3/2018,2441,OnlinePurchase,Purchased a product online
CNTID_5803,OPID_12826,ProdID_1294,8/16/2018,1442,OnlinePurchase,Purchased a product online
CNTID_5803,OPID_12827,ProdID_1282,9/2/2018,1501,OnlinePurchase,Purchased a product online
CNTID_5803,OPID_12828,ProdID_1273,9/6/2018,1451,OnlinePurchase,Purchased a product online
CNTID_5803,OPID_12829,ProdID_1268,1/18/2019,1515,OnlinePurchase,Purchased a product online
CNTID_5803,OPID_12830,ProdID_1290,2/3/2019,1512,OnlinePurchase,Purchased a product online
CNTID_5804,OPID_12831,ProdID_1284,7/4/2018,190,OnlinePurchase,Purchased a product online
CNTID_5804,OPID_12832,ProdID_1251,9/2/2018,210,OnlinePurchase,Purchased a product online
CNTID_5804,OPID_12833,ProdID_1275,1/2/2019,104,OnlinePurchase,Purchased a product online
CNTID_5804,OPID_12834,ProdID_1269,1/20/2019,49,OnlinePurchase,Purchased a product online
CNTID_5806,OPID_12835,ProdID_1270,5/23/2017,130,OnlinePurchase,Purchased a product online
CNTID_5807,OPID_12836,ProdID_1292,4/4/2017,161,OnlinePurchase,Purchased a product online
CNTID_5807,OPID_12837,ProdID_1257,10/13/2018,189,OnlinePurchase,Purchased a product online
CNTID_5807,OPID_12838,ProdID_1289,1/25/2019,210,OnlinePurchase,Purchased a product online
CNTID_5807,OPID_12839,ProdID_1259,1/26/2019,96,OnlinePurchase,Purchased a product online
CNTID_5808,OPID_12840,ProdID_1257,10/12/2017,61,OnlinePurchase,Purchased a product online
CNTID_5808,OPID_12841,ProdID_1266,8/11/2018,229,OnlinePurchase,Purchased a product online
