HotelCustomerID,StayID,CheckInDate,CheckOutDate,RoomType,DollarsSpent,BookingType,TravelCategory,NumberOfNights
A008085,S033536,1/7/2014 0:00,1/11/2014 0:00,Small,144,Online,Business,4
A008085,S033537,4/26/2014 0:00,4/26/2014 0:00,Large,106,Online,Business,0
A008085,S033538,10/20/2016 0:00,10/22/2016 0:00,Large,403,Phone Call,Leisure,2
A008085,S033539,2/21/2014 0:00,2/24/2014 0:00,Small,476,Online,Leisure,3
A008085,S033540,11/16/2016 0:00,11/16/2016 0:00,Large,364,Online,Business,0
A008086,S033541,4/20/2017 0:00,4/24/2017 0:00,Large,306,Online,Business,4
A008086,S033542,2/29/2016 0:00,3/6/2016 0:00,Large,454,Online,Leisure,6
A008086,S033543,11/10/2015 0:00,11/13/2015 0:00,Small,119,Online,Business,3
A008086,S033544,4/5/2015 0:00,4/10/2015 0:00,Large,398,Online,Business,5
A008086,S033545,6/15/2015 0:00,6/16/2015 0:00,Large,324,Online,Business,1
A008086,S033546,9/25/2017 0:00,9/28/2017 0:00,Large,285,Online,Business,3
A008087,S033547,5/15/2017 0:00,5/16/2017 0:00,Large,118,Online,Business,1
A008087,S033548,5/25/2016 0:00,5/29/2016 0:00,Small,148,Online,Leisure,4
A008087,S033549,2/7/2014 0:00,2/13/2014 0:00,Large,175,Online,Business,6
A008087,S033550,10/28/2015 0:00,11/2/2015 0:00,Large,391,Phone Call,Business,5
A008087,S033551,1/25/2017 0:00,1/29/2017 0:00,Large,435,Online,Business,4
A008087,S033552,2/27/2016 0:00,3/1/2016 0:00,Large,308,Online,Leisure,3
A008087,S033553,7/26/2015 0:00,8/1/2015 0:00,Large,498,Online,Business,6
A008088,S033554,5/7/2014 0:00,5/7/2014 0:00,Small,214,Online,Leisure,0
A008089,S033555,10/30/2016 0:00,11/3/2016 0:00,Large,210,Online,Business,4
A008089,S033556,2/4/2015 0:00,2/6/2015 0:00,Small,123,Phone Call,Business,2
A008089,S033557,4/6/2014 0:00,4/10/2014 0:00,Small,373,Online,Business,4
A008089,S033558,9/18/2014 0:00,9/20/2014 0:00,Large,389,Online,Business,2
A008090,S033559,9/6/2015 0:00,9/6/2015 0:00,Small,129,Phone Call,Business,0
A008091,S033560,4/28/2017 0:00,5/4/2017 0:00,Large,178,Phone Call,Business,6
A008091,S033561,6/21/2014 0:00,6/24/2014 0:00,Large,454,Online,Business,3
A008091,S033562,5/18/2015 0:00,5/20/2015 0:00,Large,330,Phone Call,Business,2
A008092,S033563,10/27/2016 0:00,10/31/2016 0:00,Large,293,Online,Business,4
A008093,S033564,10/28/2015 0:00,10/31/2015 0:00,Large,314,Online,Business,3
A008093,S033565,6/3/2017 0:00,6/9/2017 0:00,Small,425,Online,Business,6
A008093,S033566,12/8/2014 0:00,12/11/2014 0:00,Small,137,Online,Leisure,3
A008094,S033567,10/26/2017 0:00,10/31/2017 0:00,Small,217,Online,Leisure,5
A008094,S033568,6/3/2015 0:00,6/4/2015 0:00,Large,349,Online,Business,1
A008094,S033569,12/30/2017 0:00,1/5/2018 0:00,Large,463,Online,Leisure,6
A008094,S033570,1/8/2014 0:00,1/10/2014 0:00,Small,432,Online,Leisure,2
A008094,S033571,9/14/2015 0:00,9/15/2015 0:00,Small,119,Online,Business,1
A008094,S033572,3/28/2017 0:00,4/3/2017 0:00,Large,186,Phone Call,Leisure,6
A008095,S033573,11/16/2016 0:00,11/22/2016 0:00,Small,334,Online,Leisure,6
A008095,S033574,3/18/2016 0:00,3/19/2016 0:00,Small,348,Online,Business,1
A008095,S033575,1/28/2016 0:00,2/1/2016 0:00,Large,225,Online,Leisure,4
A008096,S033576,11/10/2014 0:00,11/15/2014 0:00,Small,441,Online,Business,5
A008096,S033577,5/31/2014 0:00,6/4/2014 0:00,Large,122,Online,Business,4
A008096,S033578,10/3/2014 0:00,10/3/2014 0:00,Large,365,Online,Business,0
A008096,S033579,3/15/2016 0:00,3/21/2016 0:00,Small,133,Phone Call,Leisure,6
A008096,S033580,8/17/2017 0:00,8/17/2017 0:00,Large,167,Online,Business,0
A008096,S033581,8/7/2017 0:00,8/9/2017 0:00,Large,170,Online,Business,2
A008096,S033582,2/6/2015 0:00,2/9/2015 0:00,Large,81,Phone Call,Leisure,3
A008097,S033583,7/23/2014 0:00,7/26/2014 0:00,Small,191,Online,Business,3
A008098,S033584,12/13/2015 0:00,12/15/2015 0:00,Large,274,Online,Business,2
A008098,S033585,11/14/2017 0:00,11/15/2017 0:00,Large,485,Online,Business,1
A008098,S033586,9/29/2016 0:00,10/4/2016 0:00,Large,143,Phone Call,Leisure,5
A008098,S033587,12/30/2014 0:00,1/4/2015 0:00,Large,172,Online,Business,5
A008098,S033588,11/29/2016 0:00,12/1/2016 0:00,Large,340,Online,Business,2
A008098,S033589,1/12/2014 0:00,1/17/2014 0:00,Large,457,Online,Business,5
A008098,S033590,4/11/2017 0:00,4/11/2017 0:00,Small,352,Online,Business,0
A008099,S033591,7/19/2016 0:00,7/22/2016 0:00,Large,159,Phone Call,Business,3
A008100,S033592,10/3/2017 0:00,10/4/2017 0:00,Large,305,Online,Business,1
A008100,S033593,7/28/2014 0:00,7/29/2014 0:00,Small,466,Phone Call,Business,1
A008101,S033594,7/19/2014 0:00,7/22/2014 0:00,Large,136,Online,Business,3
A008101,S033595,8/7/2014 0:00,8/12/2014 0:00,Small,234,Online,Business,5
A008101,S033596,10/19/2016 0:00,10/23/2016 0:00,Small,308,Phone Call,Business,4
A008102,S033597,4/11/2014 0:00,4/14/2014 0:00,Large,232,Online,Leisure,3
A008102,S033598,9/15/2016 0:00,9/20/2016 0:00,Large,385,Online,Business,5
A008102,S033599,12/2/2017 0:00,12/6/2017 0:00,Large,173,Online,Business,4
A008103,S033600,6/11/2015 0:00,6/12/2015 0:00,Large,96,Online,Business,1
A008103,S033601,3/30/2014 0:00,4/2/2014 0:00,Large,415,Online,Business,3
A008103,S033602,10/25/2016 0:00,10/26/2016 0:00,Large,233,Online,Business,1
A008103,S033603,4/12/2017 0:00,4/17/2017 0:00,Small,332,Online,Business,5
A008103,S033604,3/24/2015 0:00,3/27/2015 0:00,Small,227,Phone Call,Business,3
A008104,S033605,9/7/2017 0:00,9/8/2017 0:00,Large,154,Online,Business,1
A008104,S033606,5/15/2016 0:00,5/17/2016 0:00,Large,451,Online,Business,2
A008104,S033607,3/22/2017 0:00,3/25/2017 0:00,Large,158,Online,Business,3
A008104,S033608,10/2/2014 0:00,10/7/2014 0:00,Large,402,Online,Leisure,5
A008104,S033609,12/30/2015 0:00,1/4/2016 0:00,Large,370,Online,Business,5
A008104,S033610,6/19/2015 0:00,6/21/2015 0:00,Large,320,Online,Business,2
A008104,S033611,2/2/2017 0:00,2/3/2017 0:00,Large,352,Phone Call,Business,1
A008104,S033612,11/16/2015 0:00,11/19/2015 0:00,Large,90,Phone Call,Business,3
A008104,S033613,3/9/2014 0:00,3/15/2014 0:00,Large,492,Phone Call,Business,6
A008105,S033614,10/11/2016 0:00,10/14/2016 0:00,Large,235,Online,Business,3
A008105,S033615,11/17/2016 0:00,11/18/2016 0:00,Small,203,Phone Call,Business,1
A008106,S033616,1/15/2014 0:00,1/19/2014 0:00,Large,184,Phone Call,Leisure,4
A008106,S033617,2/14/2016 0:00,2/15/2016 0:00,Small,178,Phone Call,Leisure,1
A008107,S033618,10/30/2016 0:00,11/3/2016 0:00,Large,102,Phone Call,Business,4
A008107,S033619,3/18/2016 0:00,3/23/2016 0:00,Large,228,Phone Call,Business,5
A008107,S033620,10/11/2016 0:00,10/16/2016 0:00,Large,418,Online,Business,5
A008107,S033621,6/23/2016 0:00,6/23/2016 0:00,Large,381,Online,Business,0
A008107,S033622,4/22/2017 0:00,4/24/2017 0:00,Small,451,Phone Call,Business,2
A008107,S033623,6/22/2017 0:00,6/23/2017 0:00,Large,83,Phone Call,Business,1
A008107,S033624,8/11/2016 0:00,8/15/2016 0:00,Small,287,Online,Business,4
A008107,S033625,8/11/2016 0:00,8/15/2016 0:00,Large,103,Online,Business,4
A008107,S033626,11/17/2017 0:00,11/18/2017 0:00,Small,487,Online,Leisure,1
A008108,S033627,2/9/2017 0:00,2/11/2017 0:00,Large,371,Online,Leisure,2
A008109,S033628,9/30/2017 0:00,10/6/2017 0:00,Large,308,Online,Leisure,6
A008109,S033629,4/5/2014 0:00,4/8/2014 0:00,Small,163,Phone Call,Business,3
A008109,S033630,12/5/2014 0:00,12/7/2014 0:00,Large,316,Phone Call,Leisure,2
A008109,S033631,2/25/2014 0:00,2/28/2014 0:00,Small,439,Phone Call,Leisure,3
A008109,S033632,1/5/2014 0:00,1/6/2014 0:00,Small,432,Phone Call,Business,1
A008110,S033633,6/25/2014 0:00,6/30/2014 0:00,Small,128,Phone Call,Business,5
A008110,S033634,7/18/2014 0:00,7/19/2014 0:00,Large,213,Phone Call,Business,1
A008110,S033635,6/19/2017 0:00,6/23/2017 0:00,Small,178,Online,Leisure,4
A008111,S033636,1/3/2015 0:00,1/5/2015 0:00,Small,240,Online,Leisure,2
A008112,S033637,5/13/2016 0:00,5/13/2016 0:00,Small,138,Online,Business,0
A008112,S033638,9/16/2014 0:00,9/20/2014 0:00,Large,293,Phone Call,Business,4
A008113,S033639,3/22/2017 0:00,3/24/2017 0:00,Large,485,Phone Call,Leisure,2
A008113,S033640,5/13/2015 0:00,5/17/2015 0:00,Large,348,Phone Call,Business,4
A008113,S033641,11/5/2015 0:00,11/6/2015 0:00,Large,211,Online,Business,1
A008113,S033642,12/5/2014 0:00,12/11/2014 0:00,Large,354,Online,Business,6
A008113,S033643,12/14/2015 0:00,12/14/2015 0:00,Small,176,Online,Business,0
A008113,S033644,1/2/2017 0:00,1/6/2017 0:00,Small,480,Online,Leisure,4
A008114,S033645,10/27/2014 0:00,10/27/2014 0:00,Small,214,Phone Call,Business,0
A008114,S033646,7/7/2014 0:00,7/8/2014 0:00,Large,497,Phone Call,Business,1
A008114,S033647,12/29/2017 0:00,1/4/2018 0:00,Small,93,Online,Business,6
A008114,S033648,9/18/2017 0:00,9/23/2017 0:00,Large,398,Online,Business,5
A008114,S033649,9/26/2015 0:00,9/28/2015 0:00,Small,428,Phone Call,Business,2
A008115,S033650,11/11/2017 0:00,11/11/2017 0:00,Small,463,Online,Business,0
A008115,S033651,12/3/2015 0:00,12/8/2015 0:00,Small,132,Online,Business,5
A008115,S033652,1/8/2017 0:00,1/10/2017 0:00,Small,192,Phone Call,Business,2
A008115,S033653,3/20/2015 0:00,3/20/2015 0:00,Large,397,Phone Call,Business,0
A008115,S033654,12/22/2014 0:00,12/25/2014 0:00,Small,478,Online,Business,3
A008115,S033655,6/14/2016 0:00,6/16/2016 0:00,Small,243,Phone Call,Business,2
A008115,S033656,2/2/2014 0:00,2/6/2014 0:00,Small,81,Phone Call,Leisure,4
A008116,S033657,2/11/2014 0:00,2/12/2014 0:00,Small,113,Online,Leisure,1
A008116,S033658,10/28/2016 0:00,10/31/2016 0:00,Small,98,Online,Leisure,3
A008116,S033659,4/25/2017 0:00,4/29/2017 0:00,Small,213,Phone Call,Business,4
A008116,S033660,8/5/2017 0:00,8/6/2017 0:00,Small,355,Phone Call,Business,1
A008116,S033661,4/26/2016 0:00,4/26/2016 0:00,Small,252,Online,Business,0
A008116,S033662,2/15/2014 0:00,2/17/2014 0:00,Small,231,Online,Business,2
A008116,S033663,5/7/2017 0:00,5/10/2017 0:00,Small,258,Online,Business,3
A008117,S033664,10/20/2014 0:00,10/25/2014 0:00,Large,134,Phone Call,Business,5
A008117,S033665,10/23/2016 0:00,10/23/2016 0:00,Large,258,Phone Call,Leisure,0
A008118,S033666,11/10/2015 0:00,11/13/2015 0:00,Large,339,Online,Leisure,3
A008118,S033667,2/23/2015 0:00,2/26/2015 0:00,Large,225,Phone Call,Business,3
A008118,S033668,4/9/2017 0:00,4/12/2017 0:00,Large,249,Online,Leisure,3
A008118,S033669,7/8/2016 0:00,7/13/2016 0:00,Large,397,Online,Business,5
A008118,S033670,7/13/2016 0:00,7/16/2016 0:00,Small,410,Phone Call,Business,3
A008118,S033671,10/13/2014 0:00,10/18/2014 0:00,Small,91,Online,Leisure,5
A008118,S033672,4/16/2014 0:00,4/18/2014 0:00,Large,482,Online,Business,2
A008118,S033673,5/6/2016 0:00,5/10/2016 0:00,Large,407,Phone Call,Business,4
A008118,S033674,4/25/2017 0:00,4/27/2017 0:00,Small,450,Online,Business,2
A008119,S033675,10/8/2015 0:00,10/13/2015 0:00,Small,223,Online,Business,5
A008119,S033676,6/20/2015 0:00,6/22/2015 0:00,Large,282,Online,Business,2
A008119,S033677,9/11/2015 0:00,9/15/2015 0:00,Small,298,Phone Call,Leisure,4
A008119,S033678,3/30/2017 0:00,4/4/2017 0:00,Large,80,Online,Leisure,5
A008119,S033679,5/26/2015 0:00,5/30/2015 0:00,Large,235,Online,Business,4
A008119,S033680,12/15/2016 0:00,12/18/2016 0:00,Small,374,Online,Business,3
A008119,S033681,9/28/2016 0:00,10/2/2016 0:00,Small,236,Online,Business,4
A008120,S033682,9/29/2017 0:00,10/1/2017 0:00,Small,161,Online,Business,2
A008120,S033683,4/13/2015 0:00,4/13/2015 0:00,Large,136,Phone Call,Business,0
A008120,S033684,7/12/2016 0:00,7/18/2016 0:00,Large,283,Online,Business,6
A008120,S033685,9/11/2014 0:00,9/16/2014 0:00,Small,253,Online,Business,5
A008120,S033686,8/21/2016 0:00,8/23/2016 0:00,Large,243,Online,Business,2
A008120,S033687,1/7/2016 0:00,1/7/2016 0:00,Small,386,Online,Business,0
A008120,S033688,6/30/2017 0:00,6/30/2017 0:00,Small,278,Phone Call,Business,0
A008121,S033689,8/1/2017 0:00,8/7/2017 0:00,Small,331,Online,Business,6
A008121,S033690,8/29/2016 0:00,9/2/2016 0:00,Large,383,Online,Business,4
A008121,S033691,4/12/2014 0:00,4/17/2014 0:00,Large,374,Phone Call,Business,5
A008121,S033692,11/27/2017 0:00,11/30/2017 0:00,Small,235,Online,Business,3
A008121,S033693,8/7/2014 0:00,8/7/2014 0:00,Large,277,Online,Business,0
A008121,S033694,3/12/2016 0:00,3/13/2016 0:00,Large,497,Phone Call,Business,1
A008122,S033695,10/26/2014 0:00,11/1/2014 0:00,Large,372,Phone Call,Business,6
A008123,S033696,11/30/2017 0:00,11/30/2017 0:00,Small,184,Online,Business,0
A008123,S033697,6/28/2016 0:00,7/2/2016 0:00,Large,325,Online,Business,4
A008123,S033698,4/17/2016 0:00,4/20/2016 0:00,Small,259,Phone Call,Business,3
A008123,S033699,8/12/2014 0:00,8/16/2014 0:00,Large,361,Phone Call,Business,4
A008123,S033700,9/10/2016 0:00,9/14/2016 0:00,Large,493,Online,Leisure,4
A008123,S033701,12/7/2015 0:00,12/13/2015 0:00,Small,116,Online,Business,6
A008123,S033702,8/13/2015 0:00,8/13/2015 0:00,Large,450,Online,Business,0
A008123,S033703,9/5/2017 0:00,9/10/2017 0:00,Small,487,Online,Leisure,5
A008124,S033704,4/1/2016 0:00,4/5/2016 0:00,Large,122,Online,Leisure,4
A008125,S033705,4/2/2017 0:00,4/8/2017 0:00,Small,115,Phone Call,Business,6
A008126,S033706,11/20/2017 0:00,11/26/2017 0:00,Small,313,Online,Leisure,6
A008126,S033707,5/10/2017 0:00,5/11/2017 0:00,Large,222,Online,Business,1
A008127,S033708,12/22/2015 0:00,12/26/2015 0:00,Small,106,Phone Call,Leisure,4
A008127,S033709,11/13/2017 0:00,11/18/2017 0:00,Small,471,Online,Business,5
A008128,S033710,3/16/2016 0:00,3/21/2016 0:00,Large,457,Online,Business,5
A008128,S033711,7/8/2017 0:00,7/9/2017 0:00,Large,176,Phone Call,Leisure,1
A008128,S033712,2/8/2014 0:00,2/9/2014 0:00,Small,258,Phone Call,Business,1
A008128,S033713,8/5/2016 0:00,8/11/2016 0:00,Large,401,Phone Call,Leisure,6
A008128,S033714,2/16/2015 0:00,2/21/2015 0:00,Small,493,Online,Business,5
A008128,S033715,12/1/2014 0:00,12/3/2014 0:00,Small,162,Online,Leisure,2
A008128,S033716,6/15/2014 0:00,6/16/2014 0:00,Large,343,Phone Call,Business,1
A008128,S033717,5/17/2015 0:00,5/18/2015 0:00,Large,116,Online,Business,1
A008129,S033718,9/8/2016 0:00,9/8/2016 0:00,Large,153,Online,Business,0
A008129,S033719,9/15/2015 0:00,9/16/2015 0:00,Large,152,Online,Business,1
A008130,S033720,10/15/2016 0:00,10/17/2016 0:00,Large,142,Online,Leisure,2
A008130,S033721,8/15/2015 0:00,8/17/2015 0:00,Small,174,Online,Leisure,2
A008131,S033722,7/22/2016 0:00,7/24/2016 0:00,Large,316,Phone Call,Business,2
A008131,S033723,5/4/2015 0:00,5/6/2015 0:00,Small,286,Online,Business,2
A008131,S033724,4/30/2017 0:00,5/1/2017 0:00,Large,101,Online,Leisure,1
A008131,S033725,2/10/2015 0:00,2/12/2015 0:00,Large,370,Online,Leisure,2
A008131,S033726,12/4/2017 0:00,12/10/2017 0:00,Large,461,Online,Business,6
A008132,S033727,6/14/2017 0:00,6/18/2017 0:00,Small,328,Online,Business,4
A008132,S033728,10/14/2016 0:00,10/17/2016 0:00,Large,434,Phone Call,Business,3
A008132,S033729,1/6/2015 0:00,1/11/2015 0:00,Small,303,Online,Business,5
A008132,S033730,3/13/2015 0:00,3/18/2015 0:00,Large,246,Online,Leisure,5
A008133,S033731,1/15/2016 0:00,1/19/2016 0:00,Large,387,Online,Leisure,4
A008133,S033732,7/27/2016 0:00,7/30/2016 0:00,Large,493,Online,Business,3
A008133,S033733,2/9/2017 0:00,2/14/2017 0:00,Large,159,Online,Business,5
A008133,S033734,1/5/2015 0:00,1/11/2015 0:00,Large,385,Online,Leisure,6
A008133,S033735,2/13/2014 0:00,2/15/2014 0:00,Large,141,Online,Leisure,2
A008134,S033736,12/8/2015 0:00,12/8/2015 0:00,Small,242,Phone Call,Business,0
A008134,S033737,7/7/2015 0:00,7/10/2015 0:00,Large,113,Online,Business,3
A008134,S033738,9/23/2014 0:00,9/29/2014 0:00,Large,404,Phone Call,Business,6
A008134,S033739,11/7/2015 0:00,11/7/2015 0:00,Large,304,Online,Business,0
A008134,S033740,4/22/2015 0:00,4/24/2015 0:00,Small,289,Online,Business,2
A008134,S033741,4/28/2014 0:00,5/3/2014 0:00,Large,444,Phone Call,Business,5
A008135,S033742,1/21/2015 0:00,1/25/2015 0:00,Large,373,Phone Call,Business,4
A008136,S033743,9/25/2016 0:00,9/27/2016 0:00,Large,166,Phone Call,Leisure,2
A008136,S033744,7/14/2016 0:00,7/18/2016 0:00,Small,133,Online,Leisure,4
A008137,S033745,8/21/2014 0:00,8/23/2014 0:00,Large,357,Online,Business,2
A008137,S033746,1/3/2014 0:00,1/3/2014 0:00,Large,319,Online,Business,0
A008137,S033747,2/13/2015 0:00,2/15/2015 0:00,Small,127,Online,Business,2
A008137,S033748,1/29/2017 0:00,2/4/2017 0:00,Large,321,Phone Call,Business,6
A008137,S033749,7/21/2014 0:00,7/27/2014 0:00,Large,377,Phone Call,Business,6
A008137,S033750,7/5/2017 0:00,7/5/2017 0:00,Large,415,Online,Business,0
A008137,S033751,8/31/2017 0:00,9/1/2017 0:00,Small,272,Online,Business,1
A008138,S033752,6/27/2016 0:00,6/27/2016 0:00,Small,452,Online,Leisure,0
A008138,S033753,2/9/2014 0:00,2/14/2014 0:00,Small,312,Online,Business,5
A008138,S033754,1/18/2016 0:00,1/23/2016 0:00,Large,348,Online,Business,5
A008138,S033755,12/31/2015 0:00,1/6/2016 0:00,Large,332,Online,Business,6
A008138,S033756,10/2/2014 0:00,10/6/2014 0:00,Small,266,Online,Leisure,4
A008138,S033757,2/3/2016 0:00,2/6/2016 0:00,Large,279,Online,Leisure,3
A008138,S033758,2/9/2014 0:00,2/13/2014 0:00,Small,481,Online,Business,4
A008138,S033759,8/4/2014 0:00,8/8/2014 0:00,Large,193,Online,Business,4
A008138,S033760,2/19/2017 0:00,2/20/2017 0:00,Large,354,Phone Call,Business,1
A008139,S033761,4/1/2016 0:00,4/1/2016 0:00,Large,318,Phone Call,Business,0
A008139,S033762,5/3/2016 0:00,5/3/2016 0:00,Large,305,Online,Business,0
A008140,S033763,4/17/2016 0:00,4/22/2016 0:00,Large,313,Online,Business,5
A008140,S033764,3/9/2015 0:00,3/15/2015 0:00,Small,176,Online,Business,6
A008140,S033765,10/5/2016 0:00,10/11/2016 0:00,Large,304,Phone Call,Business,6
A008140,S033766,12/26/2014 0:00,1/1/2015 0:00,Large,208,Online,Business,6
A008140,S033767,9/10/2016 0:00,9/15/2016 0:00,Large,497,Online,Business,5
A008140,S033768,11/24/2015 0:00,11/25/2015 0:00,Small,110,Online,Business,1
A008140,S033769,10/25/2016 0:00,10/26/2016 0:00,Small,268,Phone Call,Business,1
A008140,S033770,4/28/2015 0:00,5/3/2015 0:00,Small,292,Phone Call,Business,5
A008141,S033771,9/4/2016 0:00,9/7/2016 0:00,Large,331,Phone Call,Leisure,3
A008142,S033772,3/24/2016 0:00,3/30/2016 0:00,Small,323,Online,Business,6
A008142,S033773,3/30/2014 0:00,4/3/2014 0:00,Small,174,Online,Business,4
A008142,S033774,5/27/2016 0:00,6/2/2016 0:00,Small,182,Online,Business,6
A008142,S033775,8/26/2016 0:00,8/29/2016 0:00,Large,390,Online,Leisure,3
A008142,S033776,3/29/2015 0:00,4/2/2015 0:00,Small,318,Phone Call,Leisure,4
A008142,S033777,7/30/2016 0:00,7/30/2016 0:00,Large,81,Phone Call,Leisure,0
A008143,S033778,2/5/2015 0:00,2/11/2015 0:00,Small,121,Phone Call,Business,6
A008143,S033779,4/9/2015 0:00,4/10/2015 0:00,Large,86,Online,Business,1
A008143,S033780,4/6/2016 0:00,4/12/2016 0:00,Small,368,Phone Call,Business,6
A008143,S033781,1/22/2014 0:00,1/28/2014 0:00,Small,486,Phone Call,Leisure,6
A008144,S033782,5/23/2016 0:00,5/24/2016 0:00,Large,104,Phone Call,Business,1
A008144,S033783,12/13/2017 0:00,12/15/2017 0:00,Small,189,Online,Business,2
A008144,S033784,8/4/2015 0:00,8/5/2015 0:00,Large,385,Phone Call,Business,1
A008144,S033785,1/20/2015 0:00,1/22/2015 0:00,Large,136,Online,Leisure,2
A008144,S033786,10/1/2015 0:00,10/5/2015 0:00,Large,372,Online,Business,4
A008144,S033787,9/23/2014 0:00,9/27/2014 0:00,Large,435,Phone Call,Business,4
A008144,S033788,6/6/2017 0:00,6/12/2017 0:00,Large,142,Online,Business,6
A008145,S033789,12/30/2014 0:00,1/2/2015 0:00,Small,139,Online,Business,3
A008146,S033790,5/27/2016 0:00,5/30/2016 0:00,Large,168,Online,Leisure,3
A008146,S033791,1/16/2014 0:00,1/20/2014 0:00,Small,208,Online,Business,4
A008147,S033792,1/13/2014 0:00,1/14/2014 0:00,Large,366,Online,Business,1
A008147,S033793,1/7/2016 0:00,1/11/2016 0:00,Large,173,Online,Business,4
A008147,S033794,1/25/2014 0:00,1/25/2014 0:00,Small,376,Online,Business,0
A008147,S033795,11/5/2017 0:00,11/6/2017 0:00,Large,88,Online,Business,1
A008147,S033796,6/21/2014 0:00,6/22/2014 0:00,Small,464,Phone Call,Business,1
A008148,S033797,4/20/2015 0:00,4/24/2015 0:00,Large,314,Online,Business,4
A008148,S033798,1/3/2014 0:00,1/6/2014 0:00,Small,170,Online,Business,3
A008149,S033799,9/30/2017 0:00,10/6/2017 0:00,Small,425,Online,Business,6
A008149,S033800,11/17/2016 0:00,11/22/2016 0:00,Large,395,Online,Business,5
A008150,S033801,9/26/2015 0:00,9/28/2015 0:00,Large,407,Online,Business,2
A008151,S033802,4/1/2017 0:00,4/6/2017 0:00,Small,391,Online,Business,5
A008151,S033803,11/27/2015 0:00,11/28/2015 0:00,Large,400,Online,Business,1
A008151,S033804,1/24/2015 0:00,1/30/2015 0:00,Large,436,Phone Call,Business,6
A008151,S033805,12/17/2016 0:00,12/20/2016 0:00,Large,407,Online,Business,3
A008151,S033806,10/12/2015 0:00,10/17/2015 0:00,Large,142,Online,Business,5
A008151,S033807,3/22/2016 0:00,3/27/2016 0:00,Small,249,Online,Business,5
A008152,S033808,10/26/2014 0:00,10/27/2014 0:00,Large,114,Online,Business,1
A008152,S033809,2/20/2017 0:00,2/23/2017 0:00,Small,472,Phone Call,Business,3
A008152,S033810,2/6/2015 0:00,2/9/2015 0:00,Large,311,Online,Business,3
A008152,S033811,6/27/2014 0:00,6/27/2014 0:00,Large,276,Phone Call,Business,0
A008152,S033812,10/19/2014 0:00,10/20/2014 0:00,Large,347,Online,Business,1
A008152,S033813,12/9/2016 0:00,12/10/2016 0:00,Small,189,Phone Call,Business,1
A008153,S033814,5/2/2015 0:00,5/8/2015 0:00,Small,281,Online,Business,6
A008153,S033815,4/2/2015 0:00,4/6/2015 0:00,Small,451,Phone Call,Business,4
A008153,S033816,9/10/2016 0:00,9/13/2016 0:00,Small,103,Phone Call,Business,3
A008153,S033817,6/23/2017 0:00,6/24/2017 0:00,Small,479,Online,Business,1
A008153,S033818,5/8/2016 0:00,5/9/2016 0:00,Small,322,Online,Business,1
A008153,S033819,9/29/2017 0:00,10/2/2017 0:00,Large,452,Online,Business,3
A008153,S033820,5/16/2015 0:00,5/19/2015 0:00,Small,225,Online,Business,3
A008153,S033821,11/21/2015 0:00,11/22/2015 0:00,Large,446,Phone Call,Business,1
A008154,S033822,10/9/2016 0:00,10/15/2016 0:00,Small,185,Online,Business,6
A008154,S033823,12/4/2015 0:00,12/5/2015 0:00,Large,493,Phone Call,Business,1
A008154,S033824,3/28/2014 0:00,3/30/2014 0:00,Large,383,Phone Call,Business,2
A008154,S033825,8/11/2014 0:00,8/16/2014 0:00,Small,169,Phone Call,Business,5
A008154,S033826,11/30/2015 0:00,12/1/2015 0:00,Large,383,Phone Call,Leisure,1
A008154,S033827,9/15/2014 0:00,9/18/2014 0:00,Small,162,Phone Call,Business,3
A008154,S033828,8/21/2017 0:00,8/22/2017 0:00,Large,445,Phone Call,Leisure,1
A008154,S033829,7/20/2014 0:00,7/26/2014 0:00,Large,321,Phone Call,Business,6
A008155,S033830,1/14/2014 0:00,1/18/2014 0:00,Large,135,Online,Business,4
A008155,S033831,7/20/2014 0:00,7/24/2014 0:00,Large,285,Online,Leisure,4
A008155,S033832,1/4/2015 0:00,1/8/2015 0:00,Large,325,Online,Business,4
A008155,S033833,6/5/2016 0:00,6/6/2016 0:00,Large,139,Phone Call,Business,1
A008156,S033834,5/5/2016 0:00,5/11/2016 0:00,Small,321,Online,Business,6
A008156,S033835,4/28/2014 0:00,5/2/2014 0:00,Small,139,Phone Call,Leisure,4
A008156,S033836,11/16/2016 0:00,11/21/2016 0:00,Small,279,Online,Business,5
A008156,S033837,9/14/2017 0:00,9/17/2017 0:00,Small,204,Phone Call,Leisure,3
A008156,S033838,3/22/2016 0:00,3/23/2016 0:00,Large,315,Online,Business,1
A008156,S033839,8/19/2017 0:00,8/22/2017 0:00,Large,474,Online,Business,3
A008157,S033840,2/2/2015 0:00,2/6/2015 0:00,Small,169,Phone Call,Business,4
A008157,S033841,3/19/2014 0:00,3/22/2014 0:00,Small,146,Phone Call,Business,3
A008158,S033842,5/14/2017 0:00,5/18/2017 0:00,Small,236,Online,Leisure,4
A008158,S033843,3/12/2017 0:00,3/16/2017 0:00,Large,363,Online,Business,4
A008158,S033844,3/15/2015 0:00,3/18/2015 0:00,Small,267,Online,Business,3
A008158,S033845,2/25/2016 0:00,2/28/2016 0:00,Large,372,Online,Business,3
A008158,S033846,2/2/2015 0:00,2/6/2015 0:00,Large,138,Online,Business,4
A008159,S033847,9/14/2015 0:00,9/14/2015 0:00,Small,241,Online,Leisure,0
A008160,S033848,5/9/2017 0:00,5/15/2017 0:00,Small,448,Phone Call,Business,6
